,trial,activation_0,activation_1,policy_0,policy_1,response,reward,error_0,error_1,error_2,error_3,values_0,values_1,values_2,values_3,dependent,ppt
1287,64,0.9939956981532424,0.004730303340060393,0.9999990611216214,9.388783786427252e-07,0,1.0,0.0031706753585915106,0.0,0.0,0.0,0.999702160109422,0.2862452379320962,0.08169913895692017,0.004730303340060393,9.388783786427252e-07,18
1288,65,0.35232929556470205,0.004730303340060393,0.9924342377986358,0.00756576220136414,0,0.0,-0.0,-0.18605357359909652,-0.0,-0.0,0.999702160109422,0.2862452379320962,0.08169913895692017,0.004730303340060393,0.00756576220136414,18
1289,66,0.004730303340060393,0.16627572196560553,0.09394851511732122,0.9060514848826788,1,1.0,0.0,0.440262513725998,0.0,0.0,0.999702160109422,0.2862452379320962,0.08169913895692017,0.004730303340060393,0.9060514848826788,18
1290,67,0.9971663735118339,0.6065382356916036,0.9958487716784316,0.004151228321568488,0,1.0,0.0014963454387843932,0.0,0.0,0.0,0.999702160109422,0.2862452379320962,0.08169913895692017,0.004730303340060393,0.004151228321568488,18
1291,68,0.004730303340060393,0.17311607333082954,0.08609197720384702,0.913908022796153,1,0.0,-0.0,-0.0,-0.09141693437390937,-0.0,0.999702160109422,0.2862452379320962,0.08169913895692017,0.004730303340060393,0.913908022796153,18
1292,69,0.6065382356916036,0.9986627189506183,0.004065342588789353,0.9959346574112107,1,1.0,0.0007061743694773805,0.0,0.0,0.0,0.999702160109422,0.2862452379320962,0.08169913895692017,0.004730303340060393,0.9959346574112107,18
1293,70,0.9993688933200957,0.004730303340060393,0.9999991292938817,8.707061183668482e-07,0,1.0,0.00033326678932632666,0.0,0.0,0.0,0.999702160109422,0.2862452379320962,0.08169913895692017,0.004730303340060393,8.707061183668482e-07,18
1294,71,0.004730303340060393,0.6065382356916036,0.00021538462318316368,0.9997846153768167,1,0.0,-0.0,-0.32029299775950737,-0.0,-0.0,0.999702160109422,0.2862452379320962,0.08169913895692017,0.004730303340060393,0.9997846153768167,18
1295,0,0.0,0.0,0.5,0.5,1,1.0,0.0,0.4929904192516116,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.5,19
1296,1,0.4929904192516116,0.0,0.9994526058055769,0.00054739419442307,0,0.0,0.0,-0.24303955347387976,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.00054739419442307,19
1297,2,0.0,0.24995086577773182,0.02172053152725085,0.9782794684727492,1,1.0,0.0,0.3697670371395443,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.9782794684727492,19
1298,3,0.0,0.0,0.5,0.5,0,0.0,0.0,-0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.5,19
1299,4,0.0,0.6197179029172761,7.945408660065517e-05,0.9999205459133993,1,1.0,0.0,0.1874754304746941,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.9999205459133993,19
1300,5,0.8071933333919702,0.0,0.999995430453016,4.569546984065814e-06,0,0.0,0.0,-0.3979385798460133,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,4.569546984065814e-06,19
1301,6,0.0,0.0,0.5,0.5,0,0.0,0.0,-0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.5,19
1302,7,0.0,0.4092547535459569,0.0019572876559669347,0.9980427123440331,1,0.0,0.0,-0.20175867253133628,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.9980427123440331,19
1303,8,0.0,0.0,0.5,0.5,0,0.0,0.0,-0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.5,19
1304,9,0.0,0.0,0.5,0.5,1,0.0,0.0,-0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.5,19
1305,10,0.0,0.0,0.5,0.5,1,1.0,0.4929904192516116,0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.5,19
1306,11,0.0,0.20749608101462064,0.04066714479044203,0.959332855209558,0,1.0,0.0,0.39069683927914733,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.959332855209558,19
1307,12,0.0,0.0,0.5,0.5,0,1.0,0.0,0.0,0.0,0.4929904192516116,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.5,19
1308,13,0.5981929202937679,0.4929904192516116,0.832376546078105,0.167623453921895,0,0.0,-0.0,-0.29490337856897053,0.0,-0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.167623453921895,19
1309,14,0.4929904192516116,0.4929904192516116,0.5,0.5,0,1.0,0.24995086577773182,0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.5,19
1310,15,0.4929904192516116,0.7429412850293434,0.02172053152725086,0.9782794684727492,1,1.0,0.1267274836656645,0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.9782794684727492,19
1311,16,0.4929904192516116,0.0,0.9994526058055769,0.00054739419442307,0,0.0,-0.0,-0.0,0.0,-0.24303955347387976,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.00054739419442307,19
1312,17,0.0,0.869668768695008,1.7642392948297306e-06,0.9999982357607051,1,1.0,0.06425204836262678,0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.9999982357607051,19
1313,18,0.24995086577773182,0.3032895417247974,0.30735467297679636,0.6926453270232037,0,0.0,-0.0,-0.0,0.0,-0.1232233821120673,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.6926453270232037,19
1314,19,0.3032895417247974,0.1267274836656645,0.9364098800526343,0.0635901199473657,0,1.0,0.0,0.3434715809220746,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.0635901199473657,19
1315,20,0.6467611226468719,0.1267274836656645,0.9996373635618424,0.0003626364381576704,0,0.0,-0.0,-0.3188470370093244,0.0,-0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.0003626364381576704,19
1316,21,0.9339208170576347,0.0,0.9999993370395684,6.629604315627382e-07,0,1.0,0.03257640410256059,0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,6.629604315627382e-07,19
1317,22,0.0,0.32791408563754754,0.0067250888525326145,0.9932749111474674,1,0.0,-0.0,-0.16165850255696343,0.0,-0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.9932749111474674,19
1318,23,0.1662555830805841,0.0,0.9263955053324485,0.07360449466755148,0,1.0,0.0,0.4110280096457933,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.07360449466755148,19
1319,24,0.9664972211601953,0.5772835927263774,0.9973457809735485,0.002654219026451556,0,1.0,0.01651654898632933,0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.002654219026451556,19
1320,25,0.0,0.9830137701465247,3.1383760015136377e-07,0.9999996861623999,1,0.0,-0.4846163706746425,-0.0,0.0,-0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.9999996861623999,19
1321,26,0.1267274836656645,0.49839739947188216,0.0034645526943275647,0.9965354473056725,1,1.0,0.24728527633205544,0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.9965354473056725,19
1322,27,0.5772835927263774,0.1267274836656645,0.9989557232172656,0.001044276782734334,0,1.0,0.0,0.20839513884635819,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.001044276782734334,19
1323,28,0.7456826758039377,0.0,0.999988337160746,1.1662839253998389e-05,0,0.0,-0.36761441497324676,-0.0,0.0,-0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,1.1662839253998389e-05,19
1324,29,0.1267274836656645,0.3780682608306909,0.021275164337309336,0.9787248356626906,1,1.0,0.30660638883896163,0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.9787248356626906,19
1325,30,0.6846746496696525,0.0,0.9999704603391084,2.953966089157598e-05,0,0.0,-0.33753804259159226,-0.0,0.0,-0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,2.953966089157598e-05,19
1326,31,0.1267274836656645,0.7856787315727356,4.3709606156915736e-05,0.9999562903938432,1,1.0,0.0,0.10565833197649425,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.9999562903938432,19
1327,32,0.0,0.8913370635492298,1.2682574264682372e-06,0.9999987317425735,1,1.0,0.0,0.05356978659797642,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.9999987317425735,19
1328,33,0.34713660707806027,0.1267274836656645,0.9663503506807255,0.033649649319274506,0,0.0,-0.17113502146099488,-0.0,0.0,-0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.033649649319274506,19
1329,34,0.1760015856170654,0.0,0.9358995889826268,0.06410041101737318,0,1.0,0.40622332376930614,0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.06410041101737318,19
1330,35,0.9449068501472062,0.0,0.9999994392004179,5.607995821448212e-07,0,1.0,0.0,0.027160395043820673,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,5.607995821448212e-07,19
1331,36,0.0,0.9720672451910268,3.7078618813452105e-07,0.9999996292138119,1,1.0,0.0,0.013770580504128153,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.9999996292138119,19
1332,37,0.0,0.5822249093863715,0.00014064715122881372,0.9998593528487711,1,0.0,-0.28703130217711886,-0.0,0.0,-0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.9998593528487711,19
1333,38,0.0,0.29519360720925264,0.01102256922697048,0.9889774307730295,1,1.0,0.34746279907312655,0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.9889774307730295,19
1334,39,0.1267274836656645,0.6426564062823792,0.00038602615248710344,0.9996139738475129,1,1.0,0.17616696808372745,0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.9996139738475129,19
1335,40,0.985837825695155,0.8188233743661066,0.9271798671638897,0.07282013283611039,0,0.0,-0.0,-0.48600860300355164,0.0,-0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.07282013283611039,19
1336,41,0.49982922269160335,0.1267274836656645,0.9966099417174759,0.00339005828252419,0,0.0,-0.0,-0.24641101804894067,0.0,-0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.00339005828252419,19
1337,42,0.1267274836656645,0.2534182046426627,0.12676187721189716,0.8732381227881028,1,1.0,0.0,0.36805767229883457,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.8732381227881028,19
1338,43,0.0,0.6214758769414972,7.735474785895847e-05,0.999922645252141,1,1.0,0.0,0.18660876612345992,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.999922645252141,19
1339,44,0.0,0.1267274836656645,0.1266999006652963,0.8733000993347038,1,0.0,-0.0,-0.0,0.0,-0.0624754353030377,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.8733000993347038,19
1340,45,0.8080846430649571,0.0642520483626268,0.9999880038007233,1.1996199276743852e-05,0,1.0,0.0,0.0946124322762295,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,1.1996199276743852e-05,19
1341,46,0.9026970753411866,0.8188233743661066,0.7820512149869492,0.21794878501305084,0,1.0,0.0,0.047969409621956394,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.21794878501305084,19
1342,47,0.0,0.0642520483626268,0.2731377618695128,0.7268622381304872,0,0.0,-0.0,-0.0,0.0,-0.03167564426006621,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.7268622381304872,19
1343,48,0.0,0.950666484963143,5.136932481391403e-07,0.9999994863067518,1,0.0,-0.0,-0.46866946899043577,0.0,-0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.9999994863067518,19
1344,49,0.03257640410256059,0.8188233743661066,6.287045902587027e-06,0.9999937129540973,1,1.0,0.08931834062984537,0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.9999937129540973,19
1345,50,0.4819970159727072,0.908141714995952,0.0015139419595199938,0.99848605804048,1,1.0,0.04528525443587966,0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.99848605804048,19
1346,51,0.9534269694318316,0.0,0.9999995074601068,4.92539893216142e-07,0,1.0,0.02296005786561947,0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,4.92539893216142e-07,19
1347,52,0.9763870272974511,0.4819970159727072,0.9994641466349645,0.0005358533650354791,0,1.0,0.01164096931240645,0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.0005358533650354791,19
1348,53,0.9880279966098575,0.03257640410256059,0.9999995224188468,4.77581153192586e-07,0,1.0,0.005902082970588057,0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,4.77581153192586e-07,19
1349,54,0.9939300795804455,0.4819970159727072,0.9995897567047265,0.0004102432952735115,0,1.0,0.0029924126124600678,0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.0004102432952735115,19
1350,55,0.9969224921929056,0.0,0.9999997460843423,2.5391565770570604e-07,0,1.0,0.0015171818640695616,0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,2.5391565770570604e-07,19
1351,56,0.0,0.03257640410256059,0.37842444415558585,0.6215755558444143,1,0.0,-0.0,-0.0,0.0,-0.016059855116231266,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.6215755558444143,19
1352,57,0.016516548986329323,0.0,0.5625700206226292,0.4374299793773709,0,1.0,0.0,0.0,0.0,0.48484791884225126,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.4374299793773709,19
1353,58,0.4819970159727072,0.0,0.9993528788702706,0.0006471211297293769,0,0.0,-0.0,-0.23761991098241064,0.0,-0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.0006471211297293769,19
1354,59,0.5013644678285806,0.0,0.9995181313020615,0.00048186869793854565,0,1.0,0.0,0.0,0.0,0.24582254005893853,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.00048186869793854565,19
1355,60,0.7471870078875191,0.24437710499029658,0.9995286204348555,0.00047137956514458013,0,0.0,-0.0,-0.0,0.0,-0.36835603627782526,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.00047137956514458013,19
1356,61,0.24437710499029658,0.0,0.9764001357943968,0.023599864205603255,0,0.0,-0.0,-0.12047557144466141,0.0,-0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.023599864205603255,19
1357,62,0.12390153354563517,0.9984396740569752,1.638111230351435e-06,0.9999983618887697,1,1.0,0.0007692257408209616,0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.9999983618887697,19
1358,63,0.37883097160969387,0.0,0.9968923828180957,0.003107617181904371,0,0.0,-0.0,-0.0,0.0,-0.18676003951935835,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.003107617181904371,19
1359,64,0.0,0.19207093209033552,0.05089068506092562,0.9491093149390744,1,0.0,-0.0,-0.0,0.0,-0.09468912933726233,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.9491093149390744,19
1360,65,0.9992088997977961,0.09738180275307319,0.9999989190418169,1.0809581831198155e-06,0,1.0,0.00039000482035451257,0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,1.0809581831198155e-06,19
1361,66,0.9995989046181507,0.09738180275307319,0.9999989254447432,1.0745552568138862e-06,0,1.0,0.0001977361804577679,0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,1.0745552568138862e-06,19
1362,67,0.9997966407986085,0.12390153354563517,0.9999983954023278,1.6045976722679585e-06,0,1.0,0.00010025413795265525,0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,1.6045976722679585e-06,19
1363,68,0.0,0.9998968949365612,2.426676138843064e-07,0.9999997573323861,1,1.0,5.0829808451659e-05,0.0,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.9999997573323861,19
1364,69,0.09738180275307319,0.9999477247450128,1.06886062000933e-06,0.99999893113938,1,0.0,-0.49296464805173895,-0.0,0.0,-0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.99999893113938,19
1365,70,0.12390153354563517,0.0,0.8684599206844903,0.13154007931550968,0,1.0,0.0,0.4319081502830313,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.13154007931550968,19
1366,71,0.5069830766932739,0.5558096838286665,0.3221775224960332,0.6778224775039667,1,1.0,0.0,0.2189815701968116,0.0,0.0,0.5069830766932739,0.7747912540254781,0.0,0.09738180275307319,0.6778224775039667,19
1367,0,0.0,0.0,0.5,0.5,0,0.0,0.0,0.0,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.5,20
1368,1,0.0,0.0,0.5,0.5,0,1.0,0.5034833201635867,0.0,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.5,20
1369,2,0.0,0.0,0.5,0.5,1,0.0,-0.0,0.0,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.5,20
1370,3,0.0,0.5034833201635867,0.0009880467545295168,0.9990119532454704,1,1.0,0.24998786648063795,0.0,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.9990119532454704,20
1371,4,0.0,0.0,0.5,0.5,1,1.0,0.0,0.5034833201635867,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.5,20
1372,5,0.0,0.0,0.5,0.5,0,0.0,-0.0,-0.0,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.5,20
1373,6,0.0,0.7534711866442246,3.186126658084748e-05,0.9999681387334192,1,1.0,0.12412314546435495,0.0,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.9999681387334192,20
1374,7,0.8775943321085796,0.5034833201635867,0.994182078017848,0.005817921982152025,0,1.0,0.06162921207681366,0.0,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.005817921982152025,20
1375,8,0.5034833201635867,0.0,0.9990119532454704,0.0009880467545295168,0,1.0,0.0,0.24998786648063795,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.0009880467545295168,20
1376,9,0.7534711866442246,0.0,0.9999681387334192,3.186126658084748e-05,0,0.0,-0.0,-0.3793601746992317,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,3.186126658084748e-05,20
1377,10,0.0,0.0,0.5,0.5,0,0.0,-0.0,-0.0,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.5,20
1378,11,0.9392235441853933,0.0,0.9999975185588511,2.481441148937064e-06,0,1.0,0.030599931761313686,0.0,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,2.481441148937064e-06,20
1379,12,0.0,0.3741110119449929,0.005817921982152025,0.994182078017848,1,0.0,-0.0,-0.18835865440382427,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.994182078017848,20
1380,13,0.969823475946707,0.18575235754116864,0.9999790758846311,2.0924115368872833e-05,0,0.0,-0.4882899436422384,-0.0,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,2.0924115368872833e-05,20
1381,14,0.0,0.48153353230446866,0.0013354357298520354,0.9986645642701479,1,1.0,0.26103921854883305,0.0,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.9986645642701479,20
1382,15,0.18575235754116864,0.0,0.927746713172378,0.07225328682762198,0,0.0,-0.0,-0.0,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.07225328682762198,20
1383,16,0.0,0.7425727508533018,3.700860950893013e-05,0.999962991390491,1,0.0,-0.3738729940626282,-0.0,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.999962991390491,20
1384,17,0.36869975679067357,0.18575235754116864,0.9251199305499743,0.07488006945002572,0,0.0,-0.18563417769247523,-0.0,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.07488006945002572,20
1385,18,0.18306557909819834,0.0,0.9252323530048926,0.07476764699510736,0,1.0,0.4113128545915561,0.0,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.07476764699510736,20
1386,19,0.0,0.0,0.5,0.5,1,0.0,-0.0,-0.0,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.5,20
1387,20,0.0,0.5943784336897544,0.0002835441947670047,0.999716455805233,1,1.0,0.20422369293583686,0.0,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.999716455805233,20
1388,21,0.0,0.18575235754116864,0.07225328682762198,0.927746713172378,1,0.0,-0.0,-0.09352321370304123,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.927746713172378,20
1389,22,0.09222914383812741,0.0,0.7802971766737824,0.21970282332621757,0,1.0,0.0,0.4570474846081213,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.21970282332621757,20
1390,23,0.0,0.7986021266255913,1.7136714331623255e-05,0.9999828632856683,1,1.0,0.10140046996043292,0.0,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.9999828632856683,20
1391,24,0.5492766284462487,0.9000025965860242,0.008005224381354172,0.9919947756186459,1,1.0,0.0503470246786061,0.0,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.9919947756186459,20
1392,25,0.9503496212646303,0.5492766284462487,0.9959761521798969,0.0040238478201030815,0,1.0,0.02499813753306348,0.0,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.0040238478201030815,20
1393,26,0.5492766284462487,0.0,0.9994731547720334,0.0005268452279666328,0,1.0,0.0,0.2269316995852086,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.0005268452279666328,20
1394,27,0.0,0.0,0.5,0.5,1,1.0,0.0,0.0,0.5034833201635867,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.5,20
1395,28,0.0,0.9753477587976938,1.5104791990557555e-06,0.999998489520801,1,0.0,-0.49107132791357594,-0.0,-0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.999998489520801,20
1396,29,0.0,0.4842764308841178,0.001286100187221175,0.9987138998127788,1,0.0,-0.24382510529850734,-0.0,-0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.9987138998127788,20
1397,30,0.0,0.7762083280314573,2.331155670571123e-05,0.9999766884432942,1,1.0,0.0,0.11267537402768213,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.9999766884432942,20
1398,31,0.8888837020591395,0.0,0.9999950439970507,4.956002949245094e-06,0,1.0,0.0,0.05594520261155077,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,4.956002949245094e-06,20
1399,32,0.0,0.9448289046706903,2.2974772283528405e-06,0.9999977025227716,1,0.0,-0.0,-0.475705593910124,-0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.9999977025227716,20
1400,33,0.5034833201635867,0.24045132558561047,0.973777016413093,0.026222983586906917,0,1.0,0.0,0.0,0.24998786648063795,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.026222983586906917,20
1401,34,0.24045132558561047,0.0,0.9645741840216405,0.03542581597835943,0,0.0,-0.12106323174357873,-0.0,-0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.03542581597835943,20
1402,35,0.11938809384203174,0.0,0.837618360531058,0.16238163946894202,0,1.0,0.44337340628799865,0.0,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.16238163946894202,20
1403,36,0.46912331076056624,0.7534711866442246,0.01969564177123847,0.9803043582287616,1,1.0,0.0,0.0,0.12412314546435495,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.9803043582287616,20
1404,37,0.0,0.46912331076056624,0.001583359314806044,0.998416640685194,1,1.0,0.0,0.26728755809572274,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.998416640685194,20
1405,38,0.0,0.8775943321085796,5.787703320604793e-06,0.9999942122966794,1,0.0,-0.0,-0.0,-0.441854108086773,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.9999942122966794,20
1406,39,0.7364108688562889,0.5627615001300303,0.9157738103313842,0.08422618966861578,0,0.0,-0.0,-0.37077058925631595,-0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.08422618966861578,20
1407,40,0.4357402240218066,0.0,0.9974972932097732,0.00250270679022681,0,0.0,-0.0,-0.0,-0.21938793471932425,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.00250270679022681,20
1408,41,0.365640279599973,0.21635228930248238,0.8860984004964735,0.11390159950352649,0,0.0,-0.0,-0.18409378195853654,-0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.11390159950352649,20
1409,42,0.0,0.5627615001300303,0.0004377679010491287,0.9995622320989509,1,0.0,-0.28334102854570836,-0.0,-0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.9995622320989509,20
1410,43,0.279420471584322,0.21635228930248238,0.704053044800641,0.2959469551993591,0,1.0,0.36279977340863706,0.0,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.2959469551993591,20
1411,44,0.642220244992959,0.21635228930248238,0.9971347015371961,0.0028652984628038704,0,0.0,-0.3233471812253271,-0.0,-0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.0028652984628038704,20
1412,45,0.18154649764143643,0.0,0.9237753944935493,0.07622460550645076,0,0.0,-0.0,-0.09140563339658117,-0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.07622460550645076,20
1413,46,0.0,0.21635228930248238,0.04865692556915661,0.9513430744308434,0,0.0,-0.0,-0.0,-0.10892976894300666,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.9513430744308434,20
1414,47,0.10742252035947572,0.09014086424485526,0.5590930143454538,0.4409069856545462,1,1.0,0.0,0.4580988985511718,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.4409069856545462,20
1415,48,0.548239762796027,0.31887306376763197,0.9589844129479592,0.041015587052040746,0,1.0,0.0,0.22745374414534578,0.0,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.041015587052040746,20
1416,49,0.10742252035947572,0.0,0.8139955204828997,0.18600447951710034,0,1.0,0.0,0.0,0.4493978729526573,0.0,0.9974840685928675,0.16950196619482394,0.28382943651144477,0.0,0.18600447951710034,20
