choice,rt,task,ppt,feedback,safe_magnitudes,risky_magnitudes,optimal,risky_probability,ambiguity,attempt,rt_flip
1,1.44,2,10,54,0.34,0.54,0,0.5,0,1,-1.44
0,1.406,2,10,46,0.46,0.36,1,0.5,0,1,1.406
0,1.257,2,10,-54,-0.54,-0.7,0,0.5,0,1,-1.257
1,1.097,2,10,72,0.38,0.72,0,0.5,0,1,-1.097
1,1.098,2,10,-91,-0.37,-0.91,0,0.5,0,1,-1.098
1,3.252,2,11,122,0.51,1.22,1,0.5,1,1,3.252
0,2.468,2,11,38,0.38,0.72,1,0.5,1,1,2.468
0,3.018,2,11,-49,-0.49,-1.02,1,0.5,1,1,3.018
0,2.685,2,11,-45,-0.45,-1.22,1,0.5,0,1,2.685
0,2.118,2,11,-32,-0.32,-0.5,0,0.5,0,1,-2.118
0,4.536,2,11,-38,-0.38,-0.88,1,0.5,1,1,4.536
0,1.667,2,11,-55,-0.55,-1.51,1,0.5,1,1,1.667
0,8.171,2,11,38,0.38,0.64,1,0.5,0,1,8.171
0,1.935,2,11,53,0.53,1.19,0,0.5,0,1,-1.935
1,7.453,2,11,0,-0.45,-0.58,1,0.5,1,1,7.453
0,2.667,2,11,-47,-0.47,-1.13,1,0.5,1,1,2.667
0,1.884,2,11,-33,-0.33,-0.84,1,0.5,0,1,1.884
0,6.603,2,11,45,0.45,0.77,1,0.5,1,1,6.603
0,3.352,2,11,32,0.32,0.5,1,0.5,1,1,3.352
0,1.884,2,11,-30,-0.3,-0.5,0,0.5,1,1,-1.884
0,2.484,2,11,32,0.32,0.74,0,0.5,0,1,-2.484
0,3.669,2,11,-49,-0.49,-0.92,0,0.5,0,1,-3.669
0,3.501,2,11,-46,-0.46,-0.4,0,0.5,0,1,-3.501
0,6.537,2,11,35,0.35,0.84,0,0.5,1,1,-6.537
0,8.654,2,11,36,0.36,0.43,1,0.5,0,1,8.654
0,2.051,2,11,-37,-0.37,-1.05,1,0.5,1,1,2.051
0,1.818,2,11,-43,-0.43,-0.71,0,0.5,0,1,-1.818
1,2.718,2,11,0,-0.54,-0.78,1,0.5,0,1,2.718
1,3.736,2,11,0,0.51,1.02,1,0.5,0,1,3.736
0,1.167,2,11,-55,-0.55,-1.4,1,0.5,0,1,1.167
0,1.251,2,11,-38,-0.38,-0.65,0,0.5,1,1,-1.251
0,3.768,2,11,-42,-0.42,-0.88,1,0.5,0,1,3.768
0,2.834,2,11,38,0.38,0.43,1,0.5,1,1,2.834
0,3.605,2,11,54,0.54,0.94,1,0.5,0,1,3.605
0,8.554,2,11,45,0.45,0.71,1,0.5,0,1,8.554
0,6.403,2,11,45,0.45,1.41,0,0.5,1,1,-6.403
0,3.718,2,11,46,0.46,0.38,1,0.5,1,1,3.718
0,2.101,2,11,-54,-0.54,-0.78,0,0.5,1,1,-2.101
0,0.428,2,12,-36,-0.36,-0.65,0,0.5,0,1,-0.428
1,0.186,2,12,-54,-0.36,-0.54,1,0.5,1,1,0.186
1,1.409,2,12,122,0.53,1.22,1,0.5,0,1,1.409
1,0.212,2,12,62,0.32,0.62,0,0.5,0,1,-0.212
0,1.317,2,12,47,0.47,1.41,0,0.5,0,1,-1.317
1,0.66,2,12,0,0.38,0.64,0,0.5,0,1,-0.66
1,0.251,2,12,0,0.46,0.39,0,0.5,1,1,-0.251
0,0.559,2,12,38,0.38,0.65,1,0.5,1,1,0.559
1,3.959,2,12,0,0.49,1.22,1,0.5,1,1,3.959
0,1.167,2,12,-30,-0.3,-0.56,0,0.5,1,1,-1.167
1,0.434,2,12,0,0.42,0.8,0,0.5,1,1,-0.434
0,0.227,2,12,-40,-0.4,-0.88,1,0.5,1,1,0.227
0,0.294,2,12,34,0.34,0.49,1,0.5,0,1,0.294
0,0.329,2,12,52,0.52,0.94,1,0.5,1,1,0.329
0,0.475,2,12,-52,-0.52,-0.86,0,0.5,1,1,-0.475
1,0.266,2,12,0,0.53,1.4,1,0.5,0,1,0.266
1,0.161,2,12,-62,-0.52,-0.62,1,0.5,0,1,0.161
1,0.211,2,12,0,0.45,0.71,0,0.5,1,1,-0.211
1,0.193,2,12,0,-0.3,-0.56,1,0.5,0,1,0.193
0,0.567,2,12,44,0.44,0.39,1,0.5,0,1,0.567
0,0.259,2,12,49,0.49,1.22,0,0.5,1,1,-0.259
1,0.259,2,12,0,-0.37,-0.84,0,0.5,1,1,-0.259
1,0.195,2,12,0,0.33,0.91,1,0.5,1,1,0.195
0,0.551,2,12,54,0.54,0.94,1,0.5,0,1,0.551
0,0.227,2,12,-41,-0.41,-0.65,0,0.5,0,1,-0.227
0,0.634,2,12,55,0.55,1.51,0,0.5,1,1,-0.634
1,0.178,2,12,-82,-0.53,-0.82,1,0.5,1,1,0.178
1,0.33,2,12,0,0.32,0.5,0,0.5,1,1,-0.33
1,0.203,2,12,0,-0.46,-0.38,1,0.5,0,1,0.203
1,0.425,2,12,58,0.41,0.58,0,0.5,0,1,-0.425
1,1.468,2,13,-40,-0.44,-0.4,1,0.5,1,1,1.468
1,3.376,2,13,94,0.52,0.94,0,0.5,1,1,-3.376
1,1.221,2,13,122,0.49,1.22,1,0.5,1,1,1.221
0,2.327,2,13,-42,-0.42,-0.96,1,0.5,1,1,2.327
1,0.86,2,13,-84,-0.35,-0.84,0,0.5,1,1,-0.86
1,1.223,2,13,0,0.42,0.8,0,0.5,0,1,-1.223
0,1.917,2,13,-55,-0.55,-1.19,1,0.5,1,1,1.917
1,0.919,2,13,0,-0.4,-0.96,0,0.5,0,1,-0.919
1,0.782,2,13,0,0.51,1.22,1,0.5,1,1,0.782
1,0.96,2,13,65,0.45,0.65,0,0.5,1,1,-0.96
1,1.535,2,13,68,0.32,0.68,1,0.5,0,1,1.535
0,2.501,2,13,-37,-0.37,-0.84,1,0.5,0,1,2.501
0,1.952,2,13,43,0.43,0.52,1,0.5,0,1,1.952
1,2.671,2,13,0,-0.53,-0.82,1,0.5,0,1,2.671
1,1.041,2,13,54,0.34,0.54,0,0.5,0,1,-1.041
1,0.943,2,13,0,0.37,0.91,1,0.5,0,1,0.943
1,3.44,2,13,140,0.55,1.4,1,0.5,1,1,3.44
0,1.25,2,13,-32,-0.32,-0.56,0,0.5,1,1,-1.25
0,4.484,2,13,35,0.35,0.77,0,0.5,1,1,-4.484
0,1.76,2,13,-41,-0.41,-0.77,0,0.5,1,1,-1.76
0,1.192,2,13,-34,-0.34,-0.59,0,0.5,0,1,-1.192
1,0.866,2,13,82,0.53,0.82,0,0.5,0,1,-0.866
1,1.372,2,13,0,-0.45,-1.32,0,0.5,1,1,-1.372
0,2.357,2,13,-49,-0.49,-1.22,1,0.5,1,1,2.357
1,1.769,2,13,-52,-0.45,-0.52,1,0.5,0,1,1.769
0,2.742,2,13,42,0.42,0.37,1,0.5,1,1,2.742
1,1.345,2,13,0,-0.52,-0.7,1,0.5,1,1,1.345
1,2.227,2,13,0,0.32,0.62,0,0.5,1,1,-2.227
1,4.106,2,13,-39,-0.46,-0.39,1,0.5,0,1,4.106
0,4.929,2,13,44,0.44,0.38,1,0.5,0,1,4.929
0,2.638,2,13,-50,-0.5,-0.94,0,0.5,0,1,-2.638
0,1.626,2,13,-53,-0.53,-1.3,1,0.5,0,1,1.626
1,0.767,2,13,-49,-0.36,-0.49,1,0.5,1,1,0.767
1,0.851,2,13,130,0.53,1.3,1,0.5,0,1,0.851
1,1.537,2,13,0,0.38,0.54,0,0.5,1,1,-1.537
1,1.484,2,13,0,-0.45,-1.22,0,0.5,0,1,-1.484
1,0.72,2,13,86,0.54,0.86,0,0.5,0,1,-0.72
1,0.502,2,13,103,0.47,1.03,1,0.5,0,1,0.502
0,0.957,2,13,42,0.42,0.72,1,0.5,1,1,0.957
1,1.007,2,14,50,0.32,0.5,0,0.5,1,1,-1.007
0,0.739,2,14,35,0.35,1.05,0,0.5,1,1,-0.739
0,1.21,2,14,-49,-0.49,-0.82,0,0.5,0,1,-1.21
0,0.64,2,14,50,0.5,0.62,1,0.5,1,1,0.64
0,1.123,2,14,-36,-0.36,-0.59,0,0.5,1,1,-1.123
0,1.974,2,14,-44,-0.44,-0.4,0,0.5,1,1,-1.974
0,1.307,2,14,-32,-0.32,-0.62,0,0.5,1,1,-1.307
1,1.355,2,14,-64,-0.42,-0.64,1,0.5,1,1,1.355
1,0.857,2,14,0,-0.46,-0.39,1,0.5,0,1,0.857
0,3.557,2,14,42,0.42,0.38,1,0.5,0,1,3.557
1,1.157,2,14,0,0.38,0.72,0,0.5,1,1,-1.157
0,5.707,2,14,-49,-0.49,-1.41,1,0.5,0,1,5.707
1,1.355,2,14,-52,-0.41,-0.52,1,0.5,1,1,1.355
0,1.74,2,14,52,0.52,0.86,1,0.5,0,1,1.74
0,1.338,2,14,-41,-0.41,-0.65,0,0.5,0,1,-1.338
1,1.107,2,14,102,0.53,1.02,0,0.5,0,1,-1.107
0,1.222,2,14,-49,-0.49,-0.92,0,0.5,1,1,-1.222
1,1.672,2,14,49,0.34,0.49,0,0.5,0,1,-1.672
1,1.822,2,14,-62,-0.52,-0.62,1,0.5,1,1,1.822
1,0.773,2,14,0,0.45,1.13,1,0.5,1,1,0.773
0,1.056,2,14,-37,-0.37,-0.84,1,0.5,1,1,1.056
1,1.056,2,14,0,0.55,1.19,1,0.5,1,1,1.056
0,1.09,2,14,-30,-0.3,-0.62,1,0.5,0,1,1.09
0,1.138,2,14,-38,-0.38,-0.64,0,0.5,0,1,-1.138
1,1.572,2,14,-122,-0.49,-1.22,0,0.5,1,1,-1.572
1,1.906,2,14,0,0.47,1.13,1,0.5,0,1,1.906
1,0.689,2,14,140,0.53,1.4,1,0.5,0,1,0.689
0,0.84,2,14,-53,-0.53,-1.19,1,0.5,0,1,0.84
1,1.074,2,14,80,0.42,0.8,0,0.5,0,1,-1.074
0,0.923,2,14,-33,-0.33,-0.98,1,0.5,0,1,0.923
0,1.438,2,14,-55,-0.55,-1.62,1,0.5,1,1,1.438
0,1.073,2,14,-50,-0.5,-0.7,0,0.5,0,1,-1.073
0,1.491,2,14,-38,-0.38,-0.54,0,0.5,0,1,-1.491
0,2.174,2,14,41,0.41,0.58,1,0.5,0,1,2.174
1,0.939,2,14,58,0.41,0.58,0,0.5,1,1,-0.939
1,0.773,2,14,0,0.49,1.12,1,0.5,1,1,0.773
0,1.34,2,14,42,0.42,0.38,1,0.5,1,1,1.34
1,1.355,2,14,0,0.37,0.77,1,0.5,0,1,1.355
1,1.306,2,14,68,0.32,0.68,1,0.5,0,1,1.306
1,1.657,2,14,54,0.34,0.54,0,0.5,1,1,-1.657
1,4.892,2,15,-38,-0.46,-0.38,1,0.5,0,1,4.892
1,3.434,2,15,98,0.33,0.98,1,0.5,0,1,3.434
1,4.12,2,15,0,-0.38,-0.43,1,0.5,0,1,4.12
1,2.322,2,15,0,-0.45,-0.52,1,0.5,0,1,2.322
1,4.024,2,15,0,-0.33,-1.05,0,0.5,0,1,-4.024
0,2.998,2,15,38,0.38,0.59,1,0.5,1,1,2.998
1,2.776,2,15,0,-0.5,-0.7,1,0.5,1,1,2.776
1,3.085,2,15,0,-0.4,-0.96,0,0.5,0,1,-3.085
0,3.142,2,15,41,0.41,0.52,1,0.5,0,1,3.142
0,4.365,2,15,50,0.5,0.94,1,0.5,1,1,4.365
0,1.651,2,15,41,0.41,0.77,1,0.5,1,1,1.651
1,4.12,2,15,0,-0.35,-0.98,0,0.5,1,1,-4.12
1,1.871,2,15,0,0.49,1.22,1,0.5,0,1,1.871
1,2.708,2,15,-50,-0.3,-0.5,1,0.5,0,1,2.708
0,2.232,2,15,32,0.32,0.5,1,0.5,0,1,2.232
1,3.068,2,15,0,-0.53,-1.62,0,0.5,1,1,-3.068
1,3.212,2,15,113,0.47,1.13,1,0.5,1,1,3.212
0,2.041,2,15,38,0.38,0.59,1,0.5,0,1,2.041
1,3.219,2,15,-122,-0.47,-1.22,0,0.5,1,1,-3.219
0,2.425,2,15,32,0.32,0.68,0,0.5,1,1,-2.425
1,2.14,2,15,-58,-0.43,-0.58,1,0.5,1,1,2.14
1,1.732,2,15,0,0.33,1.05,1,0.5,1,1,1.732
1,2.003,2,15,-94,-0.52,-0.94,1,0.5,0,1,2.003
1,2.7,2,15,0,-0.51,-1.02,1,0.5,0,1,2.7
1,2.665,2,15,0,-0.46,-0.37,1,0.5,1,1,2.665
1,1.468,2,15,80,0.4,0.8,1,0.5,0,1,1.468
1,1.838,2,15,0,0.52,0.78,0,0.5,0,1,-1.838
0,1.47,2,15,42,0.42,0.37,1,0.5,0,1,1.47
1,1.911,2,15,0,-0.53,-1.02,1,0.5,1,1,1.911
1,1.418,2,15,122,0.47,1.22,1,0.5,0,1,1.418
1,1.772,2,15,0,0.38,0.96,1,0.5,1,1,1.772
1,2.574,2,15,0,-0.36,-0.43,1,0.5,1,1,2.574
1,2.725,2,15,0,-0.4,-0.72,1,0.5,1,1,2.725
1,1.561,2,15,112,0.51,1.12,1,0.5,1,1,1.561
0,1.698,2,15,42,0.42,0.37,1,0.5,1,1,1.698
1,2.194,2,15,0,-0.32,-0.5,1,0.5,1,1,2.194
1,2.741,2,15,0,-0.55,-1.4,0,0.5,0,1,-2.741
1,1.981,2,15,130,0.55,1.3,1,0.5,1,1,1.981
1,2.5,2,15,0,-0.47,-1.41,0,0.5,0,1,-2.5
1,3.202,2,15,0,0.53,1.62,1,0.5,0,1,3.202
1,1.39,2,16,0,0.53,1.02,0,0.5,1,1,-1.39
1,2.146,2,16,0,-0.49,-1.12,0,0.5,0,1,-2.146
0,1.672,2,16,49,0.49,1.12,0,0.5,0,1,-1.672
0,1.697,2,16,38,0.38,0.54,1,0.5,0,1,1.697
1,1.359,2,16,50,0.32,0.5,0,0.5,0,1,-1.359
1,1.792,2,16,0,-0.5,-0.7,1,0.5,0,1,1.792
0,2.21,2,16,-33,-0.33,-0.91,1,0.5,0,1,2.21
1,1.275,2,16,0,-0.4,-0.96,0,0.5,1,1,-1.275
0,1.917,2,16,-42,-0.42,-0.88,1,0.5,0,1,1.917
1,1.236,2,16,0,-0.42,-0.39,1,0.5,1,1,1.236
1,1.016,2,16,77,0.37,0.77,1,0.5,0,1,1.016
0,1.709,2,16,44,0.44,0.39,1,0.5,1,1,1.709
1,1.367,2,16,-130,-0.55,-1.3,0,0.5,1,1,-1.367
1,0.806,2,16,0,0.35,0.98,1,0.5,1,1,0.806
1,1.105,2,16,-77,-0.45,-0.77,1,0.5,1,1,1.105
1,1.145,2,16,0,-0.46,-0.37,1,0.5,0,1,1.145
0,2.336,2,16,45,0.45,0.71,1,0.5,0,1,2.336
0,1.214,2,16,53,0.53,1.3,0,0.5,0,1,-1.214
1,2.632,2,16,-82,-0.51,-0.82,1,0.5,1,1,2.632
1,0.605,2,16,0,-0.32,-0.62,1,0.5,0,1,0.605
1,1.187,2,16,0,0.47,1.22,1,0.5,0,1,1.187
0,1.045,2,16,-55,-0.55,-1.4,1,0.5,0,1,1.045
0,1.07,2,16,42,0.42,0.64,1,0.5,0,1,1.07
0,1.184,2,16,50,0.5,0.7,1,0.5,0,1,1.184
0,0.768,2,16,-30,-0.3,-0.62,1,0.5,1,1,0.768
0,1.376,2,16,-37,-0.37,-1.05,1,0.5,1,1,1.376
0,1.043,2,16,-38,-0.38,-0.54,0,0.5,1,1,-1.043
1,2.556,2,16,0,0.34,0.65,0,0.5,1,1,-2.556
0,4.706,2,16,-45,-0.45,-1.03,1,0.5,1,1,4.706
1,1.405,2,16,-94,-0.52,-0.94,1,0.5,1,1,1.405
1,0.927,2,16,0,0.47,1.22,1,0.5,1,1,0.927
0,1.132,2,16,42,0.42,0.38,1,0.5,0,1,1.132
0,2.732,2,16,-45,-0.45,-1.41,1,0.5,0,1,2.732
0,3.323,2,16,55,0.55,1.62,0,0.5,1,1,-3.323
0,0.462,2,16,52,0.52,0.62,1,0.5,1,1,0.462
0,0.42,2,16,30,0.3,0.68,0,0.5,1,1,-0.42
0,0.555,2,16,43,0.43,0.71,1,0.5,1,1,0.555
1,2.198,2,16,0,-0.41,-0.52,1,0.5,0,1,2.198
0,1.111,2,16,42,0.42,0.64,1,0.5,1,1,1.111
1,1.093,2,16,0,-0.36,-0.54,1,0.5,0,1,1.093
1,3.549,2,17,-132,-0.45,-1.32,0,0.5,0,1,-3.549
0,3.79,2,17,55,0.55,1.19,0,0.5,1,1,-3.79
0,2.574,2,17,53,0.53,1.4,0,0.5,0,1,-2.574
0,2.883,2,17,34,0.34,0.43,1,0.5,0,1,2.883
0,1.507,2,17,42,0.42,0.36,1,0.5,1,1,1.507
0,2.961,2,17,-33,-0.33,-0.91,1,0.5,1,1,2.961
1,3.532,2,17,0,0.32,0.74,1,0.5,0,1,3.532
0,1.373,2,17,43,0.43,0.77,1,0.5,0,1,1.373
1,5.071,2,17,0,-0.34,-0.65,1,0.5,1,1,5.071
1,3.356,2,17,-49,-0.38,-0.49,1,0.5,0,1,3.356
1,4.002,2,17,-62,-0.52,-0.62,1,0.5,0,1,4.002
1,4.001,2,17,0,-0.38,-0.64,1,0.5,0,1,4.001
1,6.95,2,17,-40,-0.44,-0.4,1,0.5,1,1,6.95
0,1.465,2,17,34,0.34,0.43,1,0.5,1,1,1.465
1,3.411,2,17,0,-0.5,-0.62,1,0.5,1,1,3.411
0,1.845,2,17,42,0.42,0.39,1,0.5,0,1,1.845
1,3.212,2,17,141,0.45,1.41,1,0.5,1,1,3.212
0,1.503,2,17,-32,-0.32,-0.5,0,0.5,1,1,-1.503
0,2.41,2,17,52,0.52,0.62,1,0.5,0,1,2.41
1,8.038,2,17,-92,-0.49,-0.92,1,0.5,0,1,8.038
1,1.615,2,17,0,0.51,1.02,1,0.5,0,1,1.615
0,2.706,2,17,45,0.45,1.03,0,0.5,0,1,-2.706
1,1.702,2,17,84,0.35,0.84,1,0.5,0,1,1.702
1,3.082,2,17,0,0.35,0.84,1,0.5,1,1,3.082
0,1.653,2,17,40,0.4,0.72,1,0.5,1,1,1.653
0,2.395,2,17,-49,-0.49,-1.03,1,0.5,1,1,2.395
1,1.941,2,17,0,0.4,0.88,1,0.5,0,1,1.941
0,1.649,2,17,-30,-0.3,-0.74,1,0.5,0,1,1.649
0,1.46,2,17,-35,-0.35,-0.77,1,0.5,0,1,1.46
1,1.592,2,17,68,0.32,0.68,1,0.5,1,1,1.592
0,3.644,2,17,43,0.43,0.65,1,0.5,1,1,3.644
0,1.381,2,17,-51,-0.51,-0.92,0,0.5,1,1,-1.381
1,3.507,2,17,0,-0.43,-0.71,1,0.5,0,1,3.507
1,1.36,2,17,-40,-0.46,-0.4,1,0.5,0,1,1.36
0,2.861,2,17,-55,-0.55,-1.51,1,0.5,0,1,2.861
0,2.61,2,17,-40,-0.4,-0.72,0,0.5,1,1,-2.61
0,4.156,2,17,53,0.53,1.02,1,0.5,1,1,4.156
1,4.216,2,17,-151,-0.55,-1.51,0,0.5,1,1,-4.216
1,1.763,2,17,0,0.52,0.86,0,0.5,1,1,-1.763
0,0.855,2,18,-42,-0.42,-0.64,0,0.5,1,1,-0.855
0,0.898,2,18,-37,-0.37,-1.05,1,0.5,1,1,0.898
1,1.158,2,18,0,0.43,0.77,0,0.5,0,1,-1.158
1,1.034,2,18,0,-0.42,-0.39,1,0.5,0,1,1.034
0,1.018,2,18,38,0.38,0.43,1,0.5,1,1,1.018
0,1.122,2,18,45,0.45,0.71,1,0.5,1,1,1.122
0,0.609,2,18,46,0.46,0.36,1,0.5,0,1,0.609
0,1.047,2,18,37,0.37,0.77,0,0.5,0,1,-1.047
0,0.754,2,18,-47,-0.47,-1.13,1,0.5,0,1,0.754
1,0.499,2,18,0,-0.33,-0.98,0,0.5,0,1,-0.499
1,0.554,2,18,-50,-0.32,-0.5,1,0.5,1,1,0.554
0,0.911,2,18,38,0.38,0.8,0,0.5,0,1,-0.911
1,1.123,2,18,-88,-0.42,-0.88,0,0.5,0,1,-1.123
1,1.654,2,18,0,-0.43,-0.77,1,0.5,0,1,1.654
1,0.708,2,18,-52,-0.41,-0.52,1,0.5,1,1,0.708
1,1.509,2,18,0,-0.55,-1.19,0,0.5,1,1,-1.509
1,0.887,2,18,0,0.42,0.88,1,0.5,1,1,0.887
0,0.919,2,18,55,0.55,1.62,0,0.5,0,1,-0.919
1,0.749,2,18,0,-0.53,-0.82,1,0.5,1,1,0.749
0,0.764,2,18,51,0.51,1.02,1,0.5,0,1,0.764
1,1.068,2,18,0,-0.54,-0.94,1,0.5,0,1,1.068
1,1.069,2,18,0,-0.32,-0.56,1,0.5,0,1,1.069
1,0.71,2,18,0,-0.52,-0.78,1,0.5,1,1,0.71
1,0.715,2,18,0,-0.42,-0.39,1,0.5,1,1,0.715
1,0.692,2,18,0,-0.36,-0.59,1,0.5,1,1,0.692
1,1.663,2,18,-82,-0.49,-0.82,1,0.5,0,1,1.663
0,1.122,2,18,45,0.45,1.41,0,0.5,1,1,-1.122
1,1.405,2,18,54,0.34,0.54,0,0.5,0,1,-1.405
1,1.953,2,18,132,0.47,1.32,1,0.5,0,1,1.953
0,1.257,2,18,33,0.33,0.84,0,0.5,1,1,-1.257
0,0.908,2,18,44,0.44,0.37,1,0.5,1,1,0.908
1,1.459,2,18,0,-0.36,-0.54,1,0.5,0,1,1.459
1,1.075,2,18,0,0.54,0.94,0,0.5,0,1,-1.075
0,0.956,2,18,51,0.51,1.22,0,0.5,1,1,-0.956
1,0.892,2,18,0,-0.53,-1.3,0,0.5,0,1,-0.892
0,1.137,2,18,30,0.3,0.62,0,0.5,0,1,-1.137
1,1.266,2,18,0,0.54,0.94,0,0.5,1,1,-1.266
0,0.968,2,18,53,0.53,1.4,0,0.5,1,1,-0.968
1,0.855,2,18,56,0.3,0.56,0,0.5,1,1,-0.855
0,1.215,2,19,38,0.38,0.43,1,0.5,1,1,1.215
1,1.428,2,19,113,0.47,1.13,1,0.5,1,1,1.428
0,0.93,2,19,42,0.42,0.64,1,0.5,1,1,0.93
1,0.931,2,19,78,0.52,0.78,0,0.5,1,1,-0.931
0,0.729,2,19,41,0.41,0.52,1,0.5,1,1,0.729
1,2.745,2,19,0,-0.41,-0.58,1,0.5,0,1,2.745
1,1.1,2,19,0,0.38,0.88,1,0.5,0,1,1.1
0,2.032,2,19,43,0.43,0.52,1,0.5,0,1,2.032
1,1.833,2,19,-94,-0.54,-0.94,1,0.5,1,1,1.833
1,1.515,2,19,122,0.49,1.22,1,0.5,1,1,1.515
1,2.378,2,19,0,-0.46,-0.36,1,0.5,1,1,2.378
0,2.51,2,19,32,0.32,0.5,1,0.5,0,1,2.51
1,2.148,2,19,-62,-0.5,-0.62,1,0.5,0,1,2.148
1,2.322,2,19,0,-0.45,-1.32,0,0.5,0,1,-2.322
1,3.739,2,19,0,-0.4,-0.96,0,0.5,1,1,-3.739
0,1.307,2,19,-32,-0.32,-0.74,1,0.5,1,1,1.307
1,2.366,2,19,-119,-0.55,-1.19,0,0.5,1,1,-2.366
0,0.862,2,19,44,0.44,0.38,1,0.5,1,1,0.862
1,3.85,2,19,0,0.3,0.68,1,0.5,1,1,3.85
0,1.19,2,19,46,0.46,0.37,1,0.5,0,1,1.19
1,1.189,2,19,105,0.33,1.05,1,0.5,1,1,1.189
1,1.902,2,19,112,0.53,1.12,1,0.5,0,1,1.902
0,1.022,2,19,-35,-0.35,-0.91,1,0.5,1,1,1.022
1,1.394,2,19,-119,-0.53,-1.19,0,0.5,0,1,-1.394
0,2.783,2,19,-51,-0.51,-1.12,1,0.5,0,1,2.783
1,2.415,2,19,0,-0.34,-0.65,1,0.5,0,1,2.415
1,1.865,2,19,0,-0.37,-0.91,0,0.5,0,1,-1.865
1,2.013,2,19,-65,-0.36,-0.65,1,0.5,1,1,2.013
0,1.979,2,19,-30,-0.3,-0.56,0,0.5,0,1,-1.979
1,1.281,2,19,0,0.53,1.62,1,0.5,1,1,1.281
1,1.565,2,19,0,-0.42,-0.64,1,0.5,0,1,1.565
0,3.765,2,19,-51,-0.51,-1.12,1,0.5,1,1,3.765
0,1.097,2,19,49,0.49,1.13,0,0.5,0,1,-1.097
1,1.235,2,19,0,-0.42,-0.39,1,0.5,0,1,1.235
1,1.704,2,19,130,0.55,1.3,1,0.5,0,1,1.704
0,1.538,2,19,36,0.36,0.54,1,0.5,0,1,1.538
1,1.306,2,19,0,0.33,0.91,1,0.5,0,1,1.306
0,2.314,2,19,-45,-0.45,-0.77,0,0.5,1,1,-2.314
0,2.477,2,19,-49,-0.49,-1.41,1,0.5,1,1,2.477
0,1.062,2,19,54,0.54,0.86,1,0.5,0,1,1.062
1,4.568,2,20,0,-0.43,-0.58,1,0.5,1,1,4.568
0,3.083,2,20,-45,-0.45,-1.13,1,0.5,0,1,3.083
0,1.99,2,20,-32,-0.32,-0.56,0,0.5,0,1,-1.99
0,2.902,2,20,32,0.32,0.5,1,0.5,1,1,2.902
0,1.53,2,20,-37,-0.37,-0.77,1,0.5,1,1,1.53
0,2.056,2,20,44,0.44,0.4,1,0.5,0,1,2.056
1,2.936,2,20,-54,-0.34,-0.54,1,0.5,0,1,2.936
1,1.439,2,20,0,0.55,1.19,1,0.5,1,1,1.439
1,1.694,2,20,-37,-0.44,-0.37,1,0.5,1,1,1.694
0,3.209,2,20,-54,-0.54,-0.94,0,0.5,1,1,-3.209
1,1.429,2,20,0,0.45,1.03,1,0.5,1,1,1.429
1,1.097,2,20,98,0.35,0.98,1,0.5,1,1,1.097
0,1.315,2,20,50,0.5,0.7,1,0.5,1,1,1.315
0,1.203,2,20,43,0.43,0.52,1,0.5,0,1,1.203
0,0.972,2,20,-42,-0.42,-0.64,0,0.5,0,1,-0.972
1,1.506,2,20,0,-0.32,-0.68,0,0.5,1,1,-1.506
1,3.67,2,20,49,0.36,0.49,0,0.5,0,1,-3.67
1,1.298,2,20,0,0.38,0.64,0,0.5,0,1,-1.298
0,1.305,2,20,-54,-0.54,-0.78,0,0.5,0,1,-1.305
0,0.861,2,20,-42,-0.42,-0.96,1,0.5,1,1,0.861
1,1.62,2,20,78,0.5,0.78,0,0.5,0,1,-1.62
1,0.994,2,20,122,0.49,1.22,1,0.5,1,1,0.994
1,1.852,2,20,-71,-0.45,-0.71,1,0.5,0,1,1.852
0,0.995,2,20,38,0.38,0.64,1,0.5,1,1,0.995
1,1.264,2,20,0,0.47,1.32,1,0.5,0,1,1.264
0,2.121,2,20,-53,-0.53,-1.51,1,0.5,0,1,2.121
0,1.279,2,20,-35,-0.35,-1.05,1,0.5,0,1,1.279
1,0.778,2,20,0,0.51,1.22,1,0.5,0,1,0.778
0,1.122,2,20,-53,-0.53,-1.12,1,0.5,1,1,1.122
1,2.574,2,20,-36,-0.42,-0.36,1,0.5,0,1,2.574
1,1.197,2,20,140,0.55,1.4,1,0.5,0,1,1.197
1,2.539,2,20,0,0.32,0.62,0,0.5,0,1,-2.539
0,1.256,2,20,-53,-0.53,-1.3,1,0.5,1,1,1.256
0,1.522,2,20,-38,-0.38,-0.54,0,0.5,1,1,-1.522
0,0.954,2,20,42,0.42,0.39,1,0.5,1,1,0.954
1,0.913,2,20,65,0.43,0.65,0,0.5,1,1,-0.913
0,1.195,2,20,-51,-0.51,-0.82,0,0.5,0,1,-1.195
1,1.454,2,20,77,0.33,0.77,1,0.5,0,1,1.454
0,1.104,2,20,-49,-0.49,-1.32,1,0.5,1,1,1.104
1,1.169,2,20,0,0.36,0.65,0,0.5,1,1,-1.169
0,6.437,2,21,45,0.45,0.58,1,0.5,0,1,6.437
0,3.863,2,21,-51,-0.51,-0.92,0,0.5,0,1,-3.863
1,3.736,2,21,0,-0.32,-0.62,1,0.5,0,1,3.736
1,3.436,2,21,0,-0.47,-1.32,0,0.5,1,1,-3.436
0,2.324,2,21,30,0.3,0.62,0,0.5,1,1,-2.324
