userID,trial,stimuli,rews,s,block,stake,choice,points_real,points,planet,theor_best_choice,RT
29,60,"[3, 4]","[20, 40]","[2, 1]",[2],[1],[3],[20],[2],[1],[4],[1706]
29,61,"[1, 2]","[20, 50]","[1, 2]",[2],[1],[2],[50],[5],[2],[2],[2440]
29,62,"[3, 4]","[20, 10]","[2, 2]",[2],[5],[4],[50],[1],[2],[3],[2006]
29,63,"[4, 3]","[30, 20]","[2, 1]",[2],[5],[3],[100],[2],[1],[3],[2007]
29,64,"[3, 4]","[60, 40]","[2, 1]",[2],[1],[3],[60],[6],[1],[3],[1740]
29,65,"[4, 3]","[0, 90]","[2, 1]",[2],[5],[3],[450],[9],[1],[4],[1723]
29,66,"[2, 1]","[10, 80]","[1, 1]",[2],[1],[1],[80],[8],[1],[2],[1990]
29,67,"[2, 1]","[0, 80]","[1, 1]",[2],[1],[1],[80],[8],[1],[2],[1890]
29,68,"[1, 2]","[50, 10]","[1, 1]",[2],[5],[1],[250],[5],[1],[1],[1907]
29,69,"[3, 4]","[40, 0]","[2, 1]",[2],[5],[3],[200],[4],[1],[3],[1790]
29,70,"[4, 3]","[10, 40]","[2, 1]",[2],[1],[3],[40],[4],[1],[4],[1824]
29,71,"[1, 2]","[80, 10]","[1, 1]",[2],[5],[1],[400],[8],[1],[1],[1922]
29,72,"[2, 1]","[50, 70]","[1, 1]",[2],[1],[1],[70],[7],[1],[2],[1839]
29,73,"[2, 1]","[40, 60]","[1, 1]",[2],[5],[1],[300],[6],[1],[2],[1790]
29,74,"[2, 1]","[50, 20]","[1, 1]",[2],[5],[1],[100],[2],[1],[1],[1823]
29,75,"[2, 1]","[50, 10]","[1, 1]",[2],[1],[1],[10],[1],[1],[1],[1839]
29,76,"[1, 2]","[10, 60]","[1, 2]",[2],[1],[2],[60],[6],[2],[2],[2156]
29,77,"[3, 4]","[20, 60]","[2, 2]",[2],[1],[4],[60],[6],[2],[4],[1689]
29,78,"[1, 2]","[10, 30]","[1, 2]",[2],[1],[2],[30],[3],[2],[2],[1907]
29,79,"[2, 1]","[10, 10]","[1, 2]",[2],[5],[2],[50],[1],[2],[2],[2323]
29,80,"[2, 1]","[10, 70]","[1, 1]",[2],[5],[1],[350],[7],[1],[2],[1756]
29,1,"[3, 4]","[20, 60]","[2, 1]",[1],[5],[3],[100],[2],[1],[4],[4205]
29,2,"[2, 1]","[70, 10]","[1, 2]",[1],[5],[2],[350],[7],[2],[1],[2073]
29,3,"[2, 1]","[60, 20]","[1, 2]",[1],[1],[2],[60],[6],[2],[1],[1906]
29,4,"[4, 3]","[40, 30]","[2, 2]",[1],[5],[4],[200],[4],[2],[3],[1772]
29,5,"[2, 1]","[40, 30]","[1, 2]",[1],[1],[2],[40],[4],[2],[1],[1753]
29,6,"[4, 3]","[50, 60]","[2, 1]",[1],[1],[3],[60],[6],[1],[4],[1974]
29,7,"[1, 2]","[60, 20]","[1, 1]",[1],[1],[1],[60],[6],[1],[1],[1889]
29,8,"[1, 2]","[30, 30]","[1, 1]",[1],[1],[1],[30],[3],[1],[1],[1857]
29,9,"[2, 1]","[30, 20]","[1, 2]",[1],[5],[2],[150],[3],[2],[1],[1957]
29,10,"[4, 3]","[30, 0]","[2, 2]",[1],[1],[4],[30],[3],[2],[3],[2090]
29,11,"[1, 2]","[0, 60]","[1, 1]",[1],[5],[1],[0],[0],[1],[2],[1824]
29,12,"[1, 2]","[40, 80]","[1, 2]",[1],[5],[2],[400],[8],[2],[2],[2412]
29,13,"[4, 3]","[60, 60]","[2, 2]",[1],[5],[4],[300],[6],[2],[4],[1807]
29,14,"[4, 3]","[40, 90]","[2, 2]",[1],[5],[4],[200],[4],[2],[4],[1673]
29,15,"[3, 4]","[60, 80]","[2, 2]",[1],[1],[4],[80],[8],[2],[4],[1706]
29,16,"[2, 1]","[70, 70]","[1, 2]",[1],[1],[2],[70],[7],[2],[2],[1955]
29,17,"[2, 1]","[70, 70]","[1, 2]",[1],[5],[2],[350],[7],[2],[2],[2072]
29,18,"[3, 4]","[30, 60]","[2, 2]",[1],[1],[4],[60],[6],[2],[4],[2057]
29,19,"[1, 2]","[40, 60]","[1, 2]",[1],[5],[2],[300],[6],[2],[2],[1737]
29,20,"[1, 2]","[10, 50]","[1, 2]",[1],[5],[2],[250],[5],[2],[2],[1822]
29,21,"[4, 3]","[50, 10]","[2, 2]",[1],[1],[4],[50],[5],[2],[3],[3672]
29,22,"[3, 4]","[20, 60]","[2, 2]",[1],[5],[4],[300],[6],[2],[4],[1840]
29,23,"[1, 2]","[50, 30]","[1, 2]",[1],[5],[2],[150],[3],[2],[1],[2074]
29,24,"[4, 3]","[60, 60]","[2, 2]",[1],[5],[4],[300],[6],[2],[4],[1640]
29,25,"[1, 2]","[70, 70]","[1, 2]",[1],[5],[2],[350],[7],[2],[1],[1773]
29,26,"[3, 4]","[60, 70]","[2, 2]",[1],[5],[4],[350],[7],[2],[4],[1789]
29,27,"[2, 1]","[70, 40]","[1, 2]",[1],[5],[2],[350],[7],[2],[1],[2089]
29,28,"[1, 2]","[30, 60]","[1, 2]",[1],[5],[2],[300],[6],[2],[2],[2071]
29,29,"[4, 3]","[60, 60]","[2, 2]",[1],[5],[4],[300],[6],[2],[4],[2258]
29,30,"[1, 2]","[70, 70]","[1, 2]",[1],[1],[2],[70],[7],[2],[1],[2806]
29,31,"[1, 2]","[50, 30]","[1, 2]",[1],[1],[2],[30],[3],[2],[1],[1705]
29,32,"[3, 4]","[20, 40]","[2, 1]",[1],[5],[3],[100],[2],[1],[4],[1690]
29,33,"[1, 2]","[10, 60]","[1, 2]",[1],[5],[2],[300],[6],[2],[2],[1823]
29,34,"[2, 1]","[30, 0]","[1, 2]",[1],[1],[2],[30],[3],[2],[1],[1944]
29,35,"[4, 3]","[50, 0]","[2, 1]",[1],[1],[3],[0],[0],[1],[3],[1990]
29,36,"[1, 2]","[10, 50]","[1, 2]",[1],[1],[2],[50],[5],[2],[2],[2006]
29,37,"[1, 2]","[0, 80]","[1, 2]",[1],[1],[2],[80],[8],[2],[2],[1956]
29,38,"[2, 1]","[70, 20]","[1, 2]",[1],[1],[2],[70],[7],[2],[1],[1740]
29,39,"[2, 1]","[50, 10]","[1, 2]",[1],[1],[2],[50],[5],[2],[1],[1690]
29,40,"[2, 1]","[30, 20]","[1, 2]",[1],[1],[2],[30],[3],[2],[1],[1703]
29,41,"[1, 2]","[10, 30]","[1, 2]",[2],[1],[2],[30],[3],[2],[2],[2552]
29,42,"[3, 4]","[0, 20]","[2, 1]",[2],[5],[3],[0],[0],[1],[4],[1690]
29,43,"[4, 3]","[10, 0]","[2, 2]",[2],[1],[4],[10],[1],[2],[3],[1773]
29,44,"[1, 2]","[30, 20]","[1, 2]",[2],[5],[2],[100],[2],[2],[1],[2139]
29,45,"[2, 1]","[40, 10]","[1, 2]",[2],[5],[2],[200],[4],[2],[1],[2040]
29,46,"[3, 4]","[0, 30]","[2, 1]",[2],[5],[3],[0],[0],[1],[4],[2306]
29,47,"[3, 4]","[30, 40]","[2, 2]",[2],[5],[4],[200],[4],[2],[4],[1723]
29,48,"[4, 3]","[20, 20]","[2, 2]",[2],[1],[4],[20],[2],[2],[4],[1874]
29,49,"[4, 3]","[30, 10]","[2, 2]",[2],[5],[4],[150],[3],[2],[3],[1674]
29,50,"[2, 1]","[30, 30]","[1, 2]",[2],[5],[2],[150],[3],[2],[2],[1857]
29,51,"[3, 4]","[20, 40]","[2, 2]",[2],[1],[4],[40],[4],[2],[4],[2057]
29,52,"[2, 1]","[30, 30]","[1, 2]",[2],[1],[2],[30],[3],[2],[2],[1972]
29,53,"[1, 2]","[60, 20]","[1, 1]",[2],[1],[1],[60],[6],[1],[1],[2074]
29,54,"[1, 2]","[80, 40]","[1, 1]",[2],[5],[1],[400],[8],[1],[1],[1890]
29,55,"[3, 4]","[80, 40]","[2, 1]",[2],[1],[3],[80],[8],[1],[3],[1653]
29,56,"[2, 1]","[0, 80]","[1, 1]",[2],[1],[1],[80],[8],[1],[2],[2340]
29,57,"[4, 3]","[0, 80]","[2, 1]",[2],[1],[3],[80],[8],[1],[4],[1673]
29,58,"[4, 3]","[20, 90]","[2, 1]",[2],[5],[3],[450],[9],[1],[4],[1689]
29,59,"[2, 1]","[30, 60]","[1, 1]",[2],[1],[1],[60],[6],[1],[2],[1873]
29,60,"[3, 4]","[70, 50]","[2, 1]",[2],[5],[3],[350],[7],[1],[3],[1774]
29,61,"[4, 3]","[80, 60]","[2, 1]",[2],[5],[3],[300],[6],[1],[3],[1740]
29,62,"[3, 4]","[50, 50]","[2, 1]",[2],[5],[3],[250],[5],[1],[3],[1740]
29,63,"[2, 1]","[50, 50]","[1, 1]",[2],[5],[1],[250],[5],[1],[2],[1874]
29,64,"[1, 2]","[60, 50]","[1, 1]",[2],[1],[1],[60],[6],[1],[1],[1906]
29,65,"[3, 4]","[40, 20]","[2, 1]",[2],[1],[3],[40],[4],[1],[3],[1777]
29,66,"[4, 3]","[10, 30]","[2, 1]",[2],[1],[3],[30],[3],[1],[4],[1740]
29,67,"[1, 2]","[40, 10]","[1, 2]",[2],[1],[2],[10],[1],[2],[1],[1757]
29,68,"[4, 3]","[20, 0]","[2, 1]",[2],[5],[3],[0],[0],[1],[3],[2740]
29,69,"[2, 1]","[50, 20]","[1, 2]",[2],[1],[2],[50],[5],[2],[1],[1972]
29,70,"[3, 4]","[20, 50]","[2, 2]",[2],[5],[4],[250],[5],[2],[4],[1973]
29,71,"[2, 1]","[60, 0]","[1, 2]",[2],[1],[2],[60],[6],[2],[1],[1874]
29,72,"[4, 3]","[60, 0]","[2, 2]",[2],[5],[4],[300],[6],[2],[3],[2073]
29,73,"[3, 4]","[10, 70]","[2, 2]",[2],[1],[4],[70],[7],[2],[4],[1974]
29,74,"[1, 2]","[40, 70]","[1, 2]",[2],[1],[2],[70],[7],[2],[2],[1856]
29,75,"[2, 1]","[70, 60]","[1, 2]",[2],[5],[2],[350],[7],[2],[1],[3023]
29,76,"[2, 1]","[60, 70]","[1, 2]",[2],[5],[2],[300],[6],[2],[2],[1723]
29,77,"[3, 4]","[70, 50]","[2, 2]",[2],[1],[4],[50],[5],[2],[3],[1904]
29,78,"[3, 4]","[90, 60]","[2, 2]",[2],[1],[4],[60],[6],[2],[3],[1891]
29,79,"[3, 4]","[60, 60]","[2, 2]",[2],[1],[4],[60],[6],[2],[3],[1857]
29,80,"[4, 3]","[70, 60]","[2, 2]",[2],[5],[4],[350],[7],[2],[3],[1923]
29,1,"[1, 2]","[90, 20]","[1, 1]",[1],[1],[1],[90],[9],[1],[1],[4039]
29,2,"[2, 1]","[30, 70]","[1, 1]",[1],[5],[1],[350],[7],[1],[2],[1874]
29,3,"[3, 4]","[50, 50]","[2, 1]",[1],[5],[3],[250],[5],[1],[3],[1723]
29,4,"[3, 4]","[20, 70]","[2, 1]",[1],[1],[3],[20],[2],[1],[4],[1702]
29,5,"[2, 1]","[90, 30]","[1, 2]",[1],[1],[2],[90],[9],[2],[1],[1923]
29,6,"[1, 2]","[0, 90]","[1, 2]",[1],[1],[2],[90],[9],[2],[2],[2090]
29,7,"[4, 3]","[90, 0]","[2, 2]",[1],[1],[4],[90],[9],[2],[3],[2039]
29,8,"[1, 2]","[20, 80]","[1, 2]",[1],[1],[2],[80],[8],[2],[2],[1739]
29,9,"[4, 3]","[80, 30]","[2, 2]",[1],[1],[4],[80],[8],[2],[3],[1990]
29,10,"[3, 4]","[60, 70]","[2, 2]",[1],[5],[4],[350],[7],[2],[4],[1824]
29,11,"[2, 1]","[60, 60]","[1, 2]",[1],[5],[2],[300],[6],[2],[2],[2190]
29,12,"[1, 2]","[60, 70]","[1, 2]",[1],[5],[2],[350],[7],[2],[2],[1807]
29,13,"[2, 1]","[70, 40]","[1, 2]",[1],[5],[2],[350],[7],[2],[1],[1707]
29,14,"[4, 3]","[90, 30]","[2, 2]",[1],[1],[4],[90],[9],[2],[3],[2174]
29,15,"[3, 4]","[10, 50]","[2, 2]",[1],[5],[4],[250],[5],[2],[4],[1823]
29,16,"[4, 3]","[50, 40]","[2, 2]",[1],[5],[4],[250],[5],[2],[3],[1739]
29,17,"[2, 1]","[20, 0]","[1, 2]",[1],[5],[2],[100],[2],[2],[1],[1907]
29,18,"[4, 3]","[30, 0]","[2, 2]",[1],[5],[4],[150],[3],[2],[3],[1807]
29,19,"[4, 3]","[50, 10]","[2, 2]",[1],[1],[4],[50],[5],[2],[3],[1773]
29,20,"[2, 1]","[50, 20]","[1, 2]",[1],[5],[2],[250],[5],[2],[1],[1806]
29,21,"[1, 2]","[40, 90]","[1, 2]",[1],[1],[2],[90],[9],[2],[2],[2491]
29,22,"[3, 4]","[40, 90]","[2, 2]",[1],[1],[4],[90],[9],[2],[4],[2156]
29,23,"[3, 4]","[60, 80]","[2, 2]",[1],[5],[4],[400],[8],[2],[4],[1722]
29,24,"[3, 4]","[30, 80]","[2, 2]",[1],[1],[4],[80],[8],[2],[4],[1773]
29,25,"[2, 1]","[80, 30]","[1, 2]",[1],[1],[2],[80],[8],[2],[1],[1990]
29,26,"[2, 1]","[70, 10]","[1, 2]",[1],[5],[2],[350],[7],[2],[1],[1989]
29,27,"[2, 1]","[90, 0]","[1, 2]",[1],[5],[2],[450],[9],[2],[1],[1751]
29,28,"[4, 3]","[80, 0]","[2, 2]",[1],[1],[4],[80],[8],[2],[3],[1922]
29,29,"[2, 1]","[80, 10]","[1, 2]",[1],[1],[2],[80],[8],[2],[1],[1826]
29,30,"[1, 2]","[30, 90]","[1, 2]",[1],[1],[2],[90],[9],[2],[2],[2040]
29,31,"[1, 2]","[40, 70]","[1, 2]",[1],[5],[2],[350],[7],[2],[2],[1724]
29,32,"[4, 3]","[60, 40]","[2, 2]",[1],[5],[4],[300],[6],[2],[3],[1922]
29,33,"[2, 1]","[60, 70]","[1, 2]",[1],[1],[2],[60],[6],[2],[2],[1923]
29,34,"[4, 3]","[40, 70]","[2, 2]",[1],[1],[4],[40],[4],[2],[4],[1824]
29,35,"[4, 3]","[10, 60]","[2, 2]",[1],[1],[4],[10],[1],[2],[4],[1707]
29,36,"[4, 3]","[20, 70]","[2, 1]",[1],[1],[3],[70],[7],[1],[4],[1673]
29,37,"[3, 4]","[50, 80]","[2, 1]",[1],[1],[3],[50],[5],[1],[4],[1721]
29,38,"[1, 2]","[70, 90]","[1, 1]",[1],[5],[1],[350],[7],[1],[2],[2224]
29,39,"[3, 4]","[70, 40]","[2, 1]",[1],[1],[3],[70],[7],[1],[3],[1706]
29,40,"[3, 4]","[70, 40]","[2, 1]",[1],[1],[3],[70],[7],[1],[3],[2873]
29,41,"[4, 3]","[20, 70]","[2, 1]",[2],[5],[3],[350],[7],[1],[4],[1968]
29,42,"[4, 3]","[20, 80]","[2, 1]",[2],[1],[3],[80],[8],[1],[4],[1689]
29,43,"[4, 3]","[30, 80]","[2, 1]",[2],[5],[3],[400],[8],[1],[4],[2072]
29,44,"[4, 3]","[40, 80]","[2, 1]",[2],[1],[3],[80],[8],[1],[4],[1738]
29,45,"[1, 2]","[60, 50]","[1, 1]",[2],[1],[1],[60],[6],[1],[1],[2056]
29,46,"[1, 2]","[50, 20]","[1, 1]",[2],[1],[1],[50],[5],[1],[1],[1823]
29,47,"[1, 2]","[40, 10]","[1, 1]",[2],[5],[1],[200],[4],[1],[1],[1787]
