"participant","signal","stimulus_intensity","response","confidence","accuracy"
"260",1,6,1,10,1
"260",0,2,1,35,0
"260",1,6,1,31,1
"260",1,6,1,18,1
"260",0,2,1,19,0
"260",0,6,0,79,1
"260",0,6,1,19,0
"260",0,10,0,50,1
"260",0,10,1,64,0
"260",0,14,0,82,1
"260",1,14,1,40,1
"260",1,10,0,79,0
"260",0,14,0,72,1
"260",0,14,1,55,0
"260",0,18,0,92,1
"260",0,18,1,51,0
"260",0,22,0,91,1
"260",1,22,1,78,1
"260",1,18,1,94,1
"260",1,18,1,91,1
"260",0,14,1,96,0
"260",1,18,1,94,1
"260",0,18,0,95,1
"261",0,8,1,53,0
"261",0,12,0,75,1
"261",0,12,0,56,1
"261",0,8,0,67,1
"261",1,8,1,30,1
"261",1,4,1,46,1
"261",1,4,0,37,0
"261",0,8,0,63,1
"261",1,8,1,22,1
"261",0,4,1,48,0
"261",0,8,0,54,1
"261",0,8,0,58,1
"261",1,4,1,54,1
"261",1,4,0,56,0
"261",1,8,1,65,1
"261",1,8,1,57,1
"261",1,4,0,34,0
"261",1,8,1,54,1
"261",0,8,0,62,1
"261",0,4,1,57,0
"261",0,8,1,34,0
"261",0,12,0,61,1
"261",1,12,1,69,1
"261",1,8,1,61,1
"261",1,8,1,68,1
"261",1,4,1,83,1
"261",0,4,0,64,1
"261",0,2,1,69,0
"261",1,6,1,60,1
"261",0,6,0,65,1
"261",0,2,1,43,0
"261",1,6,1,20,1
"261",1,6,1,61,1
"261",0,2,0,67,1
"261",1,2,1,24,1
"261",1,2,0,27,0
"261",0,6,0,73,1
"261",0,6,0,68,1
"261",0,2,0,28,1
"261",0,2,0,60,1
"261",1,2,1,73,1
"261",0,2,0,60,1
"261",1,2,0,63,0
"261",0,6,0,64,1
"261",1,6,0,63,0
"261",0,10,0,24,1
"261",0,10,0,85,1
"261",0,6,0,72,1
"261",1,6,1,39,1
"261",0,2,0,11,1
"261",0,2,0,30,1
"261",0,2,0,71,1
"261",0,2,0,25,1
"261",0,2,1,68,0
"261",1,6,1,28,1
"261",0,6,0,63,1
"261",1,2,1,68,1
"261",0,2,1,29,0
"261",1,6,0,60,0
"261",1,10,1,29,1
"261",1,10,1,25,1
"261",1,6,1,47,1
"261",0,6,0,68,1
"261",0,2,0,13,1
"261",1,2,0,36,0
"261",0,6,1,63,0
"261",0,10,0,71,1
"261",0,10,0,78,1
"261",0,6,0,83,1
"261",0,6,0,53,1
"261",1,2,0,49,0
"261",0,6,0,75,1
"261",0,6,0,66,1
"261",1,2,0,46,0
"261",1,6,0,15,0
"261",1,10,0,68,0
"261",1,14,0,39,0
"261",1,18,1,77,1
"261",0,18,0,80,1
"261",0,14,0,70,1
"262",1,12,1,81,1
"262",0,12,0,46,1
"262",1,8,1,58,1
"262",1,8,1,68,1
"262",1,4,1,67,1
"262",1,4,1,76,1
"262",1,2,0,43,0
"262",1,6,1,65,1
"262",1,6,0,63,0
"262",0,10,0,73,1
"262",0,10,0,73,1
"262",1,6,0,70,0
"262",0,10,1,67,0
"262",0,14,0,68,1
"262",0,14,0,71,1
"262",1,10,1,60,1
"262",0,10,0,84,1
"262",0,6,1,57,0
"262",0,10,1,46,0
"262",1,14,0,59,0
"262",0,18,0,67,1
"262",0,18,0,40,1
"262",1,14,1,69,1
"262",1,14,1,56,1
"262",1,10,0,62,0
"262",1,14,1,72,1
"262",1,14,1,45,1
"262",0,10,0,53,1
"262",1,10,1,51,1
"262",1,6,1,58,1
"262",1,6,1,57,1
"262",0,2,1,60,0
"262",0,6,0,60,1
"262",1,6,1,63,1
"262",1,2,1,57,1
"262",0,2,0,83,1
"262",1,2,0,72,0
"262",1,6,1,64,1
"262",0,6,0,59,1
"262",0,2,0,69,1
"262",0,2,0,45,1
"262",1,2,0,35,0
"262",1,6,0,43,0
"262",0,10,0,59,1
"262",1,10,1,54,1
"262",0,6,1,85,0
"262",1,10,1,59,1
"262",1,10,1,75,1
"262",1,6,1,78,1
"262",1,6,1,48,1
"262",1,2,0,63,0
"262",0,6,1,71,0
"262",1,10,1,48,1
"262",1,10,1,70,1
"262",0,6,0,74,1
"262",1,6,1,70,1
"262",0,2,1,41,0
"262",1,6,0,38,0
"262",0,10,0,71,1
"262",0,10,0,57,1
"262",0,6,0,45,1
"262",0,6,0,57,1
"262",1,2,1,0,1
"262",1,2,0,54,0
"262",1,6,0,53,0
"262",1,10,0,54,0
"262",1,14,1,64,1
"262",0,14,0,57,1
"262",1,10,0,26,0
"262",0,14,0,55,1
"262",0,14,0,53,1
"262",1,10,1,40,1
"262",1,10,0,45,0
"262",1,14,1,55,1
"262",0,14,0,68,1
"262",1,10,1,70,1
"262",0,10,1,32,0
"262",0,14,0,49,1
"262",1,14,1,58,1
"262",0,10,0,58,1
"263",1,2,0,43,0
"263",0,6,1,31,0
"263",1,10,1,70,1
"263",1,10,1,83,1
"263",1,6,1,80,1
"263",0,6,0,38,1
"263",1,2,0,46,0
"263",1,6,1,34,1
"263",1,6,1,68,1
"263",1,2,1,44,1
"263",0,2,1,33,0
"263",0,6,0,82,1
"263",1,6,1,35,1
"263",1,2,0,35,0
"263",0,6,0,32,1
"263",1,6,0,80,0
"263",0,10,1,84,0
"263",0,14,0,34,1
"263",0,14,1,79,0
"263",0,18,0,75,1
"263",1,18,1,88,1
"263",1,14,0,30,0
"263",0,18,0,73,1
"263",0,18,1,39,0
"263",1,22,1,73,1
"263",1,22,1,82,1
"263",1,18,1,43,1
"263",0,18,0,78,1
"263",0,14,0,71,1
"263",0,14,0,85,1
"263",0,10,1,11,0
"263",1,14,1,20,1
"263",1,14,1,61,1
"263",1,10,1,26,1
"263",1,10,1,70,1
"263",1,6,1,35,1
"263",1,6,1,50,1
"263",1,2,1,33,1
"263",0,2,1,71,0
"263",1,6,1,64,1
"263",1,6,0,63,0
"263",0,10,0,31,1
"263",0,10,1,29,0
"263",1,14,1,77,1
"263",1,14,1,87,1
"263",0,10,0,28,1
"263",0,10,0,44,1
"263",0,6,0,86,1
"263",0,6,1,63,0
"263",1,10,1,52,1
"263",0,10,1,45,0
"263",1,14,1,2,1
"263",0,14,0,56,1
"263",1,10,1,58,1
"263",0,10,0,78,1
"263",0,6,0,59,1
"263",0,6,1,66,0
"263",1,10,1,77,1
"263",0,10,0,45,1
"263",1,6,1,28,1
"263",0,6,0,35,1
"263",1,2,1,29,1
"263",1,2,1,25,1
"263",1,2,1,68,1
"263",1,2,0,26,0
"263",0,6,0,73,1
"263",0,6,0,75,1
"263",0,2,1,79,0
"263",1,6,1,17,1
"263",0,6,0,29,1
"263",1,2,1,28,1
"263",1,2,1,61,1
"263",1,2,1,40,1
"263",0,2,0,49,1
"263",0,2,1,39,0
"263",0,6,0,87,1
"263",1,6,0,72,0
"263",1,10,1,20,1
"263",0,10,0,82,1
"263",1,6,1,89,1
"264",1,4,1,78,1
"264",1,4,1,61,1
"264",0,2,1,61,0
"264",1,6,0,59,0
"264",0,10,0,49,1
"264",1,10,1,52,1
"264",0,6,0,55,1
"264",1,6,1,27,1
"264",1,2,1,62,1
"264",1,2,0,66,0
"264",0,6,1,30,0
"264",1,10,1,65,1
"264",0,10,0,31,1
"264",0,6,0,31,1
"264",1,6,1,26,1
"264",1,2,1,41,1
"264",1,2,0,63,0
"264",1,6,1,46,1
"264",1,6,1,49,1
"264",0,2,0,34,1
"264",0,2,0,47,1
"264",1,2,1,41,1
"264",1,2,0,39,0
"264",0,6,0,40,1
"264",0,6,0,43,1
"264",1,2,1,35,1
"264",0,2,0,20,1
"264",1,2,0,40,0
"264",0,6,0,55,1
"264",0,6,1,46,0
"264",0,10,0,63,1
"264",0,10,0,59,1
"264",1,6,1,36,1
"264",0,6,1,37,0
"264",0,10,1,31,0
"264",1,14,1,32,1
"264",0,14,0,58,1
"264",1,10,1,33,1
"264",1,10,1,44,1
"264",1,6,0,28,0
"264",1,10,1,68,1
"264",1,10,1,61,1
"264",1,6,0,29,0
"264",1,10,1,34,1
"264",0,10,1,17,0
"264",0,14,0,50,1
"264",0,14,0,60,1
"264",0,10,0,59,1
"264",1,10,0,23,0
"264",1,14,1,29,1
"264",1,14,1,59,1
"264",1,10,0,30,0
"264",1,14,1,59,1
"264",1,14,1,50,1
"264",0,10,0,46,1
"264",1,10,1,44,1
"264",0,6,0,24,1
"264",1,6,1,36,1
"264",1,2,1,18,1
"264",0,2,0,16,1
"264",0,2,0,61,1
"264",1,2,1,56,1
"264",0,2,0,53,1
"264",1,2,1,23,1
"264",0,2,0,24,1
"264",0,2,1,33,0
"264",0,6,0,48,1
"264",0,6,0,51,1
"264",1,2,1,14,1
"264",1,2,1,37,1
"264",0,2,0,47,1
"264",0,2,1,20,0
"264",0,6,1,25,0
"264",0,10,0,61,1
"264",1,10,1,55,1
"264",0,6,0,51,1
"264",0,6,0,13,1
"264",0,2,0,21,1
"264",1,2,1,34,1
"264",1,2,1,20,1
"265",0,16,0,56,1
"265",0,16,0,51,1
"265",1,12,1,67,1
"265",1,12,0,11,0
"265",1,16,1,49,1
"265",1,16,1,30,1
"265",1,12,0,46,0
"265",0,16,0,24,1
"265",0,16,0,33,1
"265",1,12,0,39,0
"265",1,16,1,47,1
"265",0,16,0,13,1
"265",0,12,0,39,1
"265",1,12,0,27,0
"265",1,16,1,75,1
"265",0,16,0,43,1
"265",1,12,1,20,1
"265",0,12,0,42,1
"265",0,8,0,30,1
"265",1,8,0,43,0
"265",1,12,1,34,1
"265",0,12,0,46,1
"265",0,8,0,0,1
"265",1,8,0,40,0
"265",0,12,1,43,0
"265",1,16,1,66,1
"265",0,16,1,58,0
"265",0,20,0,88,1
"265",1,20,1,85,1
"265",1,16,0,40,0
"265",1,20,1,71,1
"265",1,20,1,46,1
"265",0,16,0,69,1
"265",0,16,0,60,1
"265",1,12,1,63,1
"265",0,12,0,100,1
"265",0,8,0,69,1
"265",1,8,1,77,1
"265",1,4,0,68,0
"265",0,8,1,8,0
"265",1,12,1,42,1
"265",0,12,0,42,1
"265",0,8,0,37,1
"265",0,8,0,71,1
"265",0,4,0,38,1
"265",0,4,0,52,1
"265",1,2,0,6,0
"265",1,6,1,46,1
"265",0,6,0,41,1
"265",1,2,0,36,0
"265",0,6,1,36,0
"265",1,10,1,45,1
"265",1,10,1,42,1
"265",1,6,0,41,0
"265",1,10,1,82,1
"265",1,10,1,40,1
"265",1,6,1,36,1
"265",0,6,1,38,0
"265",1,10,1,36,1
"265",1,10,1,46,1
"265",1,10,0,46,0
"265",1,14,1,44,1
"265",0,14,0,92,1
"265",1,10,1,42,1
"265",0,10,0,57,1
"265",0,6,0,56,1
"265",0,6,0,53,1
"265",0,2,1,30,0
"265",0,6,1,40,0
"265",0,10,0,28,1
"265",0,10,0,70,1
"265",1,6,0,43,0
"265",0,10,0,42,1
"265",1,10,1,89,1
"265",1,6,1,66,1
"265",1,6,0,34,0
"265",0,10,1,30,0
"265",1,14,1,93,1
"265",1,14,1,74,1
"266",1,10,1,90,1
"266",1,10,1,51,1
"266",1,6,1,57,1
"266",1,6,1,68,1
"266",1,2,1,49,1
"266",0,2,0,58,1
"266",1,2,1,75,1
"266",1,2,0,100,0
"266",0,6,0,63,1
"266",1,6,1,49,1
"266",1,2,0,49,0
"266",1,6,0,60,0
"266",0,10,0,55,1
"266",0,10,0,52,1
"266",0,6,0,82,1
"266",1,6,1,58,1
"266",0,2,0,37,1
"266",1,2,1,100,1
"266",0,2,1,53,0
"266",0,6,0,51,1
"266",0,6,0,55,1
"266",0,2,1,51,0
"266",1,6,0,59,0
"266",1,10,1,100,1
"266",0,10,1,63,0
"266",0,14,1,51,0
"266",0,18,0,100,1
"266",1,18,1,57,1
"266",0,14,0,62,1
"266",1,14,1,44,1
"266",1,10,1,50,1
"266",1,10,0,80,0
"266",1,14,1,55,1
"266",0,14,0,58,1
"266",0,10,0,100,1
"266",0,10,1,88,0
"266",1,14,1,86,1
"266",1,14,0,39,0
"266",0,18,1,48,0
"266",0,22,0,64,1
"266",1,22,1,27,1
"266",1,18,1,53,1
"266",0,18,0,75,1
"266",0,14,0,61,1
"266",0,14,0,59,1
"266",0,10,0,55,1
"266",1,10,1,56,1
"266",0,6,0,100,1
"266",0,6,0,41,1
"266",0,2,1,61,0
"266",1,6,0,41,0
"266",0,10,1,63,0
"266",1,14,0,57,0
"266",1,18,1,59,1
"266",1,18,0,40,0
"266",1,22,1,37,1
"266",0,22,0,100,1
"266",1,18,1,61,1
"266",0,18,0,55,1
"266",0,14,1,39,0
"266",0,18,0,52,1
"266",1,18,0,40,0
"266",0,22,0,39,1
"266",0,22,0,46,1
"266",0,18,0,52,1
"266",1,18,1,100,1
"266",0,14,0,40,1
"266",0,14,1,100,0
"266",1,18,1,63,1
"266",0,18,0,100,1
"266",0,14,1,60,0
"266",0,18,0,66,1
"266",1,18,1,67,1
"266",1,14,1,65,1
"266",1,14,1,58,1
"266",0,10,0,37,1
"266",1,10,0,38,0
"266",1,14,1,100,1
"266",1,14,1,56,1
"266",0,10,0,60,1
"267",0,16,0,86,1
"267",0,16,0,45,1
"267",0,12,0,38,1
"267",1,12,1,35,1
"267",0,8,0,78,1
"267",1,8,1,21,1
"267",1,4,0,72,0
"267",1,8,0,6,0
"267",0,12,0,85,1
"267",1,12,1,74,1
"267",1,8,1,62,1
"267",1,8,1,79,1
"267",0,4,0,46,1
"267",1,4,1,80,1
"267",0,2,0,72,1
"267",1,2,1,75,1
"267",0,2,0,47,1
"267",0,2,0,36,1
"267",1,2,0,48,0
"267",0,6,0,82,1
"267",1,6,0,61,0
"267",1,10,0,13,0
"267",1,14,1,21,1
"267",1,14,1,19,1
"267",1,10,0,31,0
"267",1,14,1,67,1
"267",1,14,1,71,1
"267",1,10,1,73,1
"267",1,10,1,79,1
"267",0,6,1,30,0
"267",1,10,0,28,0
"267",0,14,1,36,0
"267",0,18,0,42,1
"267",0,18,0,69,1
"267",0,14,0,47,1
"267",0,14,0,52,1
"267",0,10,0,89,1
"267",1,10,1,87,1
"267",0,6,0,57,1
"267",1,6,1,46,1
"267",0,2,0,45,1
"267",0,2,0,84,1
"267",1,2,1,69,1
"267",1,2,0,84,0
"267",0,6,0,91,1
"267",1,6,0,36,0
"267",1,10,1,54,1
"267",1,10,0,42,0
"267",0,14,0,91,1
"267",0,14,0,59,1
"267",0,10,0,46,1
"267",0,10,1,62,0
"267",1,14,1,46,1
"267",1,14,1,90,1
"267",1,10,1,81,1
"267",1,10,0,17,0
"267",1,14,1,66,1
"267",0,14,0,43,1
"267",1,10,1,74,1
"267",0,10,0,95,1
"267",0,6,0,75,1
"267",0,6,0,77,1
"267",0,2,0,39,1
"267",0,2,0,97,1
"267",1,2,1,33,1
"267",0,2,1,21,0
"267",0,6,0,82,1
"267",1,6,1,87,1
"267",1,2,1,75,1
"267",0,2,1,77,0
"267",0,6,0,89,1
"267",0,6,1,32,0
"267",1,10,1,73,1
"267",1,10,1,79,1
"267",0,6,1,32,0
"267",0,10,1,49,0
"267",0,14,0,74,1
"267",0,14,1,20,0
"267",1,18,1,28,1
"267",1,18,1,93,1
"268",0,6,1,71,0
"268",1,10,1,100,1
"268",1,10,0,18,0
"268",1,14,1,43,1
"268",1,14,0,58,0
"268",0,18,0,75,1
"268",0,18,0,79,1
"268",1,14,1,100,1
"268",1,14,1,61,1
"268",1,10,1,100,1
"268",1,10,1,28,1
"268",1,6,1,19,1
"268",0,6,0,71,1
"268",1,2,1,60,1
"268",0,2,1,62,0
"268",1,6,0,57,0
"268",0,10,0,100,1
"268",1,10,0,72,0
"268",0,14,0,69,1
"268",1,14,1,100,1
"268",1,10,1,74,1
"268",1,10,1,69,1
"268",0,6,0,45,1
"268",0,6,0,24,1
"268",1,2,1,37,1
"268",1,2,1,42,1
"268",0,2,0,67,1
"268",0,2,0,69,1
"268",1,2,1,65,1
"268",1,2,1,33,1
"268",1,2,0,69,0
"268",0,6,0,48,1
"268",1,6,1,43,1
"268",1,2,0,46,0
"268",0,6,0,11,1
"268",1,6,1,13,1
"268",1,2,1,26,1
"268",0,2,1,43,0
"268",0,6,0,29,1
"268",0,6,0,50,1
"268",1,2,1,73,1
"268",1,2,0,57,0
"268",1,6,0,28,0
"268",1,10,1,75,1
"268",1,10,1,74,1
"268",1,6,1,17,1
"268",0,6,1,17,0
"268",1,10,0,20,0
"268",0,14,0,48,1
"268",0,14,0,77,1
"268",0,10,0,65,1
"268",0,10,1,33,0
"268",0,14,1,26,0
"268",0,18,0,78,1
"268",0,18,0,100,1
"268",0,14,0,100,1
"268",1,14,1,47,1
"268",0,10,1,67,0
"268",0,14,0,71,1
"268",1,14,1,81,1
"268",1,10,1,85,1
"268",1,10,0,88,0
"268",1,14,1,64,1
"268",1,14,1,73,1
"268",1,10,0,16,0
"268",0,14,0,89,1
"268",0,14,0,47,1
"268",1,10,1,35,1
"268",1,10,1,38,1
"268",0,6,1,39,0
"268",1,10,1,46,1
"268",0,10,0,58,1
"268",1,6,0,36,0
"268",1,10,1,65,1
"268",1,10,1,83,1
"268",1,6,1,100,1
"268",1,6,1,67,1
"268",0,2,0,18,1
"268",1,2,1,46,1
"268",1,2,1,0,1
"269",1,10,1,100,1
"269",1,10,0,69,0
"269",0,14,0,100,1
"269",0,14,0,100,1
"269",1,10,1,100,1
"269",1,10,1,100,1
"269",1,6,1,100,1
"269",1,6,1,92,1
"269",1,2,1,100,1
"269",0,2,0,78,1
"269",0,2,0,77,1
"269",0,2,1,88,0
"269",0,6,0,69,1
"269",0,6,1,58,0
"269",0,10,0,100,1
"269",1,10,1,70,1
"269",1,6,0,90,0
"269",0,10,1,81,0
"269",0,14,0,100,1
"269",0,14,0,100,1
"269",1,10,1,100,1
"269",0,10,0,100,1
"269",0,6,1,73,0
"269",1,10,1,100,1
"269",1,10,0,84,0
"269",1,14,1,88,1
"269",1,14,1,63,1
"269",0,10,0,70,1
"269",1,10,1,61,1
"269",1,6,0,72,0
"269",0,10,0,100,1
"269",1,10,1,100,1
"269",1,6,1,100,1
"269",1,6,1,90,1
"269",1,2,1,68,1
"269",0,2,1,100,0
"269",0,6,0,100,1
"269",0,6,1,73,0
"269",1,10,0,55,0
"269",0,14,0,100,1
"269",1,14,1,100,1
"269",1,10,1,100,1
"269",1,10,1,100,1
"269",1,6,0,100,0
"269",1,10,1,100,1
"269",0,10,0,100,1
"269",1,6,1,100,1
"269",1,6,0,74,0
"269",0,10,0,100,1
"269",0,10,0,97,1
"269",0,6,0,100,1
"269",0,6,0,51,1
"269",0,2,1,66,0
"269",1,6,0,66,0
"269",1,10,1,100,1
"269",1,10,1,100,1
"269",0,6,0,71,1
"269",1,6,0,70,0
"269",1,10,0,51,0
"269",0,14,0,100,1
"269",1,14,1,100,1
"269",1,10,1,91,1
"269",1,10,1,100,1
"269",0,6,0,100,1
"269",1,6,1,78,1
"269",1,2,0,71,0
"269",0,6,0,74,1
"269",1,6,1,100,1
"269",0,2,0,46,1
"269",0,2,1,64,0
"269",1,6,1,100,1
"269",0,6,0,100,1
"269",0,2,0,76,1
"269",0,2,1,61,0
"269",0,6,0,70,1
"269",1,6,1,60,1
"269",1,2,1,56,1
"269",1,2,0,91,0
"269",0,6,1,72,0
"269",0,10,0,75,1
"270",0,24,0,95,1
"270",0,24,0,65,1
"270",0,20,0,53,1
"270",0,20,0,90,1
"270",1,16,1,74,1
"270",0,16,0,53,1
"270",0,12,1,51,0
"270",0,16,0,75,1
"270",1,16,0,49,0
"270",1,20,1,91,1
"270",0,20,0,66,1
"270",1,16,1,72,1
"270",1,16,1,53,1
"270",0,12,1,59,0
"270",0,16,0,61,1
"270",1,16,1,75,1
"270",0,12,0,49,1
"270",1,12,1,57,1
"270",1,8,1,51,1
"270",0,8,0,68,1
"270",1,4,0,53,0
"270",0,8,0,76,1
"270",0,8,1,30,0
"270",1,12,1,68,1
"270",1,12,1,76,1
"270",1,8,0,75,0
"270",0,12,0,80,1
"270",0,12,0,79,1
"270",0,8,0,40,1
"270",0,8,0,56,1
"270",0,4,0,42,1
"270",0,4,0,51,1
"270",0,2,0,47,1
"270",1,2,1,69,1
"270",1,2,1,55,1
"270",0,2,0,39,1
"270",1,2,0,47,0
"270",1,6,0,84,0
"270",0,10,0,70,1
"270",0,10,0,83,1
"270",1,6,0,71,0
"270",1,10,1,45,1
"270",1,10,1,54,1
"270",0,6,1,52,0
"270",1,10,0,67,0
"270",0,14,0,26,1
"270",0,14,1,47,0
"270",0,18,0,38,1
"270",1,18,1,89,1
"270",0,14,0,75,1
"270",0,14,0,95,1
"270",1,10,0,35,0
"270",0,14,0,39,1
"270",1,14,0,65,0
"270",1,18,1,37,1
"270",0,18,0,56,1
"270",1,14,1,52,1
"270",0,14,0,93,1
"270",0,10,1,72,0
"270",0,14,0,92,1
"270",1,14,1,45,1
"270",0,10,1,36,0
"270",0,14,0,54,1
"270",1,14,1,95,1
"270",0,10,0,80,1
"270",1,10,0,38,0
"270",0,14,1,55,0
"270",0,18,0,73,1
"270",0,18,0,83,1
"270",0,14,1,46,0
"270",0,18,0,57,1
"270",1,18,1,92,1
"270",1,14,1,39,1
"270",1,14,1,50,1
"270",0,10,1,48,0
"270",1,14,0,22,0
"270",0,18,0,27,1
"270",0,18,0,94,1
"270",1,14,0,36,0
"270",0,18,0,54,1
"271",0,12,0,100,1
"271",0,12,1,48,0
"271",1,16,1,100,1
"271",1,16,1,100,1
"271",1,12,1,100,1
"271",0,12,0,73,1
"271",0,8,0,100,1
"271",1,8,1,76,1
"271",0,4,0,57,1
"271",0,4,0,56,1
"271",1,2,1,100,1
"271",0,2,1,53,0
"271",0,6,0,100,1
"271",0,6,1,71,0
"271",0,10,0,100,1
"271",1,10,1,63,1
"271",1,6,1,100,1
"271",1,6,1,55,1
"271",0,2,1,76,0
"271",1,6,1,70,1
"271",1,6,0,100,0
"271",1,10,1,100,1
"271",1,10,1,100,1
"271",0,6,0,79,1
"271",0,6,0,100,1
"271",0,2,1,100,0
"271",1,6,1,100,1
"271",1,6,1,100,1
"271",0,2,1,48,0
"271",0,6,0,77,1
"271",1,6,1,47,1
"271",0,2,0,100,1
"271",0,2,1,52,0
"271",0,6,1,72,0
"271",0,10,1,63,0
"271",1,14,1,68,1
"271",0,14,0,100,1
"271",1,10,0,100,0
"271",1,14,1,100,1
"271",0,14,0,100,1
"271",0,10,0,47,1
"271",1,10,1,74,1
"271",0,6,0,79,1
"271",1,6,1,61,1
"271",1,2,0,79,0
"271",1,6,1,73,1
"271",1,6,1,81,1
"271",0,2,0,47,1
"271",1,2,0,49,0
"271",1,6,1,46,1
"271",1,6,0,81,0
"271",0,10,0,72,1
"271",1,10,1,68,1
"271",1,6,1,62,1
"271",1,6,0,50,0
"271",1,10,1,100,1
"271",1,10,1,82,1
"271",0,6,0,74,1
"271",1,6,1,48,1
"271",1,2,0,69,0
"271",0,6,0,58,1
"271",1,6,0,58,0
"271",1,10,1,84,1
"271",0,10,0,100,1
"271",0,6,0,100,1
"271",1,6,1,65,1
"271",0,2,1,100,0
"271",1,6,0,68,0
"271",0,10,0,69,1
"271",0,10,0,60,1
"271",1,6,0,56,0
"271",0,10,0,56,1
"271",0,10,0,47,1
"271",1,6,1,62,1
"271",0,6,0,100,1
"271",0,2,0,100,1
"271",0,2,0,78,1
"271",0,2,1,100,0
"271",0,6,0,100,1
"271",0,6,0,56,1
"272",0,12,0,67,1
"272",0,12,0,77,1
"272",0,8,0,100,1
"272",0,8,0,100,1
"272",0,4,0,22,1
"272",0,4,0,40,1
"272",0,2,0,0,1
"272",1,2,0,0,0
"272",0,6,1,35,0
"272",0,10,0,67,1
"272",1,10,0,86,0
"272",1,14,1,30,1
"272",0,14,0,76,1
"272",1,10,1,40,1
"272",0,10,0,30,1
"272",0,6,0,78,1
"272",1,6,1,34,1
"272",0,2,1,70,0
"272",0,6,1,51,0
"272",1,10,1,29,1
"272",0,10,0,33,1
"272",1,6,1,0,1
"272",1,6,1,0,1
"272",0,2,1,35,0
"272",1,6,1,85,1
"272",1,6,1,40,1
"272",1,2,1,33,1
"272",1,2,0,40,0
"272",0,6,0,34,1
"272",1,6,1,57,1
"272",0,2,1,35,0
"272",0,6,0,36,1
"272",0,6,0,62,1
"272",0,2,0,78,1
"272",1,2,1,44,1
"272",0,2,0,55,1
"272",1,2,1,43,1
"272",0,2,0,36,1
"272",0,2,1,35,0
"272",1,6,0,42,0
"272",1,10,0,70,0
"272",1,14,1,100,1
"272",1,14,1,100,1
"272",1,10,1,64,1
"272",1,10,0,51,0
"272",0,14,0,59,1
"272",1,14,1,45,1
"272",1,10,1,37,1
"272",1,10,1,30,1
"272",0,6,1,44,0
"272",1,10,1,60,1
"272",1,10,0,9,0
"272",0,14,1,34,0
"272",1,18,1,67,1
"272",0,18,0,33,1
"272",1,14,1,47,1
"272",1,14,0,38,0
"272",0,18,0,74,1
"272",1,18,1,34,1
"272",0,14,0,41,1
"272",1,14,1,37,1
"272",1,10,1,0,1
"272",0,10,0,0,1
"272",1,6,0,37,0
"272",0,10,0,54,1
"272",0,10,0,60,1
"272",0,6,1,0,0
"272",0,10,0,100,1
"272",1,10,1,57,1
"272",0,6,0,43,1
"272",1,6,0,29,0
"272",0,10,0,100,1
"272",1,10,1,100,1
"272",0,6,0,43,1
"272",0,6,0,70,1
"272",0,2,1,46,0
"272",0,6,0,52,1
"272",0,6,0,53,1
"272",1,2,1,35,1
"272",0,2,0,100,1
"273",1,12,0,56,0
"273",0,16,1,53,0
"273",1,20,1,89,1
"273",0,20,0,76,1
"273",0,16,0,80,1
"273",1,16,1,71,1
"273",1,12,1,50,1
"273",0,12,0,78,1
"273",1,8,1,53,1
"273",0,8,0,58,1
"273",1,4,0,48,0
"273",1,8,1,82,1
"273",1,8,0,48,0
"273",0,12,0,100,1
"273",0,12,0,77,1
"273",0,8,0,58,1
"273",1,8,1,69,1
"273",0,4,0,46,1
"273",0,4,0,64,1
"273",1,2,0,66,0
"273",1,6,0,61,0
"273",0,10,0,70,1
"273",1,10,0,62,0
"273",1,14,1,57,1
"273",1,14,1,59,1
"273",1,10,1,60,1
"273",0,10,1,58,0
"273",1,14,1,73,1
"273",0,14,0,63,1
"273",0,10,0,67,1
"273",1,10,0,71,0
"273",1,14,1,53,1
"273",1,14,1,61,1
"273",1,10,1,64,1
"273",0,10,0,68,1
"273",0,6,1,76,0
"273",0,10,0,100,1
"273",0,10,0,82,1
"273",0,6,1,48,0
"273",0,10,0,54,1
"273",1,10,1,0,1
"273",1,6,0,0,0
"273",1,10,1,67,1
"273",0,10,0,61,1
"273",0,6,1,0,0
"273",0,10,0,89,1
"273",1,10,1,61,1
"273",0,6,0,97,1
"273",1,6,0,77,0
"273",1,10,1,100,1
"273",0,10,1,100,0
"273",1,14,1,0,1
"273",0,14,0,83,1
"273",1,10,1,100,1
"273",0,10,0,100,1
"273",0,6,0,100,1
"273",1,6,0,100,0
"273",1,10,1,100,1
"273",1,10,1,100,1
"273",0,6,0,100,1
"273",0,6,0,100,1
"273",0,2,0,100,1
"273",0,2,0,100,1
"273",1,2,0,81,0
"273",1,6,1,0,1
"273",1,6,1,100,1
"273",1,2,0,74,0
"273",1,6,0,100,0
"273",1,10,1,100,1
"273",0,10,0,66,1
"273",0,6,1,45,0
"273",1,10,0,54,0
"273",1,14,0,76,0
"273",1,18,1,0,1
"273",1,18,1,52,1
"273",1,14,1,78,1
"273",0,14,0,78,1
"273",0,10,0,100,1
"273",0,10,0,100,1
"273",1,6,0,0,0
"274",0,16,0,58,1
"274",0,16,0,63,1
"274",1,12,0,76,0
"274",1,16,1,77,1
"274",0,16,0,65,1
"274",0,12,0,69,1
"274",1,12,0,72,0
"274",1,16,1,45,1
"274",0,16,1,72,0
"274",1,20,1,72,1
"274",1,20,1,74,1
"274",1,16,1,79,1
